编号,推算时间,表面位移_mm,非初始零值标记,局部差分突变候选标记,局部差分突变评分,趋势识别用位移_mm,稳健趋势位移_mm,原始速度_mm_h,滚动72点速度_mm_h,滚动72点加速度_mm_h2,阶段编号,阶段名称,分阶段模型拟合位移_mm,分阶段模型残差_mm
5471,2024-06-10 23:40:00,165.702,False,False,0.3142513765745381,165.702,165.581,0.7260000000000559,0.323333333333333,-0.004833333333333319,2,加速形变阶段,174.15154282870841,-8.449542828708417
5472,2024-06-10 23:50:00,165.793,False,False,0.18250926432913883,165.793,165.664,0.5460000000000491,0.33408333333333456,-0.002305555555555311,2,加速形变阶段,174.18057770349625,-8.387577703496248
5473,2024-06-11 00:00:00,165.494,False,False,2.91221304385742,165.494,165.702,-1.7940000000000396,0.31450000000000006,-0.004326388888888824,2,加速形变阶段,174.20964807542163,-8.715648075421626
5474,2024-06-11 00:10:00,165.664,False,False,0.8966759508332782,165.664,165.761,1.019999999999925,0.3017499999999984,-0.006756944444444538,2,加速形变阶段,174.2387539444845,-8.574753944484513
5475,2024-06-11 00:20:00,165.822,False,False,0.801453725966225,165.822,165.793,0.9480000000000928,0.33850000000000097,-0.00042361111111096267,2,加速形变阶段,174.26789531068493,-8.445895310684932
5476,2024-06-11 00:30:00,165.979,False,False,0.7935185405605809,165.979,165.822,0.9420000000000641,0.33500000000000085,-0.001965277777777686,2,加速形变阶段,174.29707217402287,-8.31807217402286
5477,2024-06-11 00:40:00,165.761,False,False,2.1583704303250597,165.761,165.87,-1.3080000000001064,0.3209166666666666,-0.0027847222222222947,2,加速形变阶段,174.32628453449837,-8.565284534498375
5478,2024-06-11 00:50:00,165.87,False,False,0.4364351973083984,165.87,165.951,0.6540000000000532,0.3170833333333339,-0.003861111111110996,2,加速形变阶段,174.35553239211137,-8.485532392111367
5479,2024-06-11 01:00:00,165.982,False,False,0.4602407535251053,165.982,165.963,0.6719999999999686,0.3202499999999991,-0.003965277777777961,2,加速形变阶段,174.3848157468619,-8.402815746861904
5480,2024-06-11 01:10:00,165.951,False,False,0.6744907594765952,165.951,165.979,-0.18600000000003547,0.32216666666666544,-0.0008125000000001326,2,加速形变阶段,174.41413459874997,-8.463134598749974
5481,2024-06-11 01:20:00,165.963,False,False,0.3332777870353641,165.963,165.982,0.07200000000000273,0.3269166666666668,-0.0020277777777777902,2,加速形变阶段,174.44348894777556,-8.48048894777557
5482,2024-06-11 01:30:00,166.455,False,False,3.451805651438741,166.455,166.266,2.952000000000112,0.3515833333333352,0.0004236111111113559,2,加速形变阶段,174.4728787939387,-8.017878793938678
5483,2024-06-11 01:40:00,166.266,False,False,1.9520556097794393,166.266,166.287,-1.1340000000001282,0.3354999999999985,-0.002875000000000109,2,加速形变阶段,174.50230413723935,-8.236304137239358
5484,2024-06-11 01:50:00,166.287,False,False,0.28566667460183615,166.287,166.289,0.12600000000009004,0.3295833333333344,-0.00141666666666652,2,加速形变阶段,174.53176497767754,-8.244764977677534
5485,2024-06-11 02:00:00,166.289,False,False,0.43643519730862396,166.289,166.455,0.011999999999886768,0.31991666666666657,-0.00259027777777771,2,加速形变阶段,174.56126131525323,-8.272261315253246
5486,2024-06-11 02:10:00,166.504,False,False,1.253759294085267,166.504,166.476,1.2900000000000205,0.3194166666666665,-0.005013888888888753,2,加速形变阶段,174.5907931499665,-8.086793149966496
5487,2024-06-11 02:20:00,166.476,False,False,0.6744907594763697,166.476,166.504,-0.16799999999994952,0.33041666666666697,-0.002381944444444367,2,加速形变阶段,174.62036048181724,-8.144360481817245
5488,2024-06-11 02:30:00,166.665,False,False,0.9601574340781104,166.665,166.536,1.1339999999999577,0.3403333333333336,-0.0004930555555555429,2,加速形变阶段,174.64996331080556,-7.984963310805568
5489,2024-06-11 02:40:00,166.536,False,False,1.444289995835807,166.536,166.665,-0.7739999999999441,0.3230000000000004,-0.003673611111111086,2,加速形变阶段,174.67960163693138,-8.143601636931379
5490,2024-06-11 02:50:00,166.698,False,False,0.6744907594765952,166.698,166.698,0.9720000000000368,0.3255833333333342,-0.00277777777777762,2,加速形变阶段,174.70927546019473,-8.011275460194724
5491,2024-06-11 03:00:00,166.955,False,False,1.356156952564472,166.955,166.772,1.54200000000003,0.3438333333333337,-0.0019305555555555003,2,加速形变阶段,174.73898478059562,-7.783984780595603
5492,2024-06-11 03:10:00,166.812,False,False,1.4199805462670791,166.812,166.812,-0.8580000000000041,0.3476666666666688,0.0012222222222225316,2,加速形变阶段,174.76872959813403,-7.956729598134018
5493,2024-06-11 03:20:00,166.772,False,False,0.6744907594765952,166.772,166.921,-0.24000000000012278,0.3294999999999983,-0.0003402777777780179,2,加速形变阶段,174.79850991280998,-8.026509912809985
5494,2024-06-11 03:30:00,166.921,False,False,0.66013989225342,166.921,166.951,0.8940000000000055,0.32141666666666663,-0.0043333333333333,2,加速形变阶段,174.82832572462345,-7.907325724623462
5495,2024-06-11 03:40:00,166.951,False,False,0.19373670750929772,166.951,166.955,0.18000000000000682,0.3328333333333333,-0.0011458333333332765,2,加速形变阶段,174.85817703357446,-7.90717703357447
5496,2024-06-11 03:50:00,167.034,False,False,0.20808757473206516,167.034,167.034,0.49799999999999045,0.32216666666666544,-0.0028680555555556327,2,加速形变阶段,174.888063839663,-7.854063839663013
5497,2024-06-11 04:00:00,167.091,False,False,0.19373670750929772,167.091,167.091,0.3420000000000982,0.32491666666666674,-0.004451388888889023,2,加速形变阶段,174.91798614288905,-7.826986142889041
5498,2024-06-11 04:10:00,167.106,False,False,0.27984191084671806,167.106,167.106,0.08999999999991815,0.34549999999999886,0.0014513888888887105,2,加速形变阶段,174.94794394325265,-7.841943943252659
5499,2024-06-11 04:20:00,167.353,False,False,1.363332386175754,167.353,167.202,1.4820000000000846,0.35850000000000176,0.0019305555555556946,2,加速形变阶段,174.97793724075376,-7.624937240753752
5500,2024-06-11 04:30:00,167.202,False,False,1.4924901911820885,167.202,167.353,-0.9060000000000628,0.3306666666666658,-0.001006944444444514,2,加速形变阶段,175.00796603539243,-7.80596603539243
5501,2024-06-11 04:40:00,167.467,False,False,1.4924901911818844,167.467,167.423,1.5900000000000887,0.34566666666666873,-0.001520833333333092,2,加速形变阶段,175.0380303271686,-7.571030327168586
5502,2024-06-11 04:50:00,167.469,False,False,0.37312254779562404,167.469,167.427,0.011999999999886768,0.3469166666666652,0.0008611111111108821,2,加速形变阶段,175.0681301160823,-7.599130116082307
5503,2024-06-11 05:00:00,167.455,False,False,0.48792948557857924,167.455,167.455,-0.0839999999998895,0.34216666666666856,9.027777777800838e-05,2,加速形变阶段,175.09826540213353,-7.6432654021335225
5504,2024-06-11 05:10:00,167.427,False,False,0.6099118569736319,167.427,167.467,-0.16800000000012005,0.33266666666666583,-0.0014444444444444333,2,加速形变阶段,175.1284361853223,-7.701436185322308
5505,2024-06-11 05:20:00,167.423,False,False,0.4161751494641303,167.423,167.469,-0.023999999999944066,0.3265833333333343,-0.0008402777777776436,2,加速形变阶段,175.1586424656486,-7.735642465648596
5506,2024-06-11 05:30:00,167.581,False,False,0.9384219262283607,167.581,167.581,0.9479999999999222,0.33399999999999846,-0.0001319444444446797,2,加速形变阶段,175.18888424311243,-7.607884243112437
5507,2024-06-11 05:40:00,167.635,False,False,0.17595411116784368,167.635,167.635,0.3240000000000123,0.3533333333333317,0.002270833333333125,2,加速形变阶段,175.2191615177138,-7.584161517713795
5508,2024-06-11 05:50:00,167.663,False,False,0.014662842597181392,167.663,167.663,0.16800000000012005,0.3344166666666671,-0.00023611111111105734,2,加速形变阶段,175.24947428945265,-7.586474289452639
5509,2024-06-11 06:00:00,167.786,False,False,0.6964850233724714,167.786,167.757,0.7379999999999427,0.3403333333333336,-7.638888888885735e-05,2,加速形变阶段,175.27982255832907,-7.493822558329072
5510,2024-06-11 06:10:00,167.883,False,False,0.49510491919006494,167.883,167.786,0.5820000000000505,0.35025000000000023,0.0003611111111110575,2,加速形变阶段,175.31020632434303,-7.427206324343018
5511,2024-06-11 06:20:00,167.757,False,False,1.1050167761636969,167.757,167.818,-0.7560000000000286,0.332416666666667,-0.000694444444444405,2,加速形变阶段,175.3406255874945,-7.583625587494481
5512,2024-06-11 06:30:00,167.84,False,False,0.3802979814069058,167.84,167.84,0.49799999999999045,0.34133333333333366,0.0015277777777777714,2,加速形变阶段,175.37108034778348,-7.5310803477834725
5513,2024-06-11 06:40:00,167.818,False,False,0.37312254779542015,167.818,167.883,-0.13199999999994816,0.3186666666666677,-0.0015486111111110052,2,加速形变阶段,175.40157060521003,-7.583570605210014
5514,2024-06-11 06:50:00,168.046,False,False,1.451621417134502,168.046,167.946,1.3679999999998813,0.3440833333333326,0.00011111111111105261,2,加速形变阶段,175.43209635977408,-7.386096359774086
5515,2024-06-11 07:00:00,168.197,False,False,0.8871019771379133,168.197,168.046,0.9060000000000628,0.3435000000000012,5.555555555582237e-05,2,加速形变阶段,175.46265761147566,-7.26565761147566
5516,2024-06-11 07:10:00,167.946,False,False,2.0593494464866025,167.946,168.048,-1.5060000000000286,0.32083333333333286,-0.0017222222222223517,2,加速形变阶段,175.49325436031478,-7.547254360314781
5517,2024-06-11 07:20:00,168.048,False,False,0.47357861835581183,168.048,168.086,0.6120000000000232,0.32016666666666777,-0.001694444444444244,2,加速形变阶段,175.52388660629143,-7.475886606291425
5518,2024-06-11 07:30:00,169.446,False,True,9.7729405787968,169.446,168.196,8.387999999999977,0.4258333333333321,0.006381944444444325,2,加速形变阶段,175.5545543494056,-6.108554349405608
5519,2024-06-11 07:40:00,168.196,False,True,9.22760762432654,168.196,168.197,-7.5,0.3341666666666659,0.0006388888888887815,2,加速形变阶段,175.5852575896573,-7.389257589657291
5520,2024-06-11 07:50:00,168.086,False,False,1.1767711122779418,168.086,168.48,-0.6599999999999113,0.31433333333333496,-0.002187499999999787,2,加速形变阶段,175.61599632704653,-7.5299963270465184
5521,2024-06-11 08:00:00,168.784,False,False,4.7501370507806815,168.784,168.491,4.1879999999998745,0.3615833333333332,0.002388888888888848,2,加速形变阶段,175.64677056157328,-6.862770561573285
5522,2024-06-11 08:10:00,168.48,False,False,2.439647427893508,168.48,168.578,-1.8240000000000123,0.3333333333333333,-0.001055555555555467,2,加速形变阶段,175.67758029323758,-7.197580293237593
5523,2024-06-11 08:20:00,168.491,False,False,0.17938584028612242,168.491,168.619,0.06600000000014461,0.33891666666666725,0.0006527777777777336,2,加速形变阶段,175.7084255220394,-7.2174255220393775
5524,2024-06-11 08:30:00,168.619,False,False,0.5253928021186598,168.619,168.629,0.7679999999999154,0.3504166666666677,0.002576388888889151,2,加速形变阶段,175.73930624797876,-7.12030624797876
5525,2024-06-11 08:40:00,168.678,False,False,0.15513287467964373,168.678,168.678,0.353999999999985,0.3450833333333326,0.0014444444444444333,2,加速形变阶段,175.77022247105563,-7.092222471055635
5526,2024-06-11 08:50:00,168.629,False,False,0.6744907594765952,168.629,168.706,-0.29400000000003956,0.3263333333333331,-0.0025138888888888524,2,加速形变阶段,175.80117419127004,-7.172174191270045
5527,2024-06-11 09:00:00,168.578,False,False,0.5697154958684612,168.578,168.784,-0.30599999999992633,0.3223333333333329,-0.020506944444444463,2,加速形变阶段,175.83216140862197,-7.254161408621968
5528,2024-06-11 09:10:00,168.706,False,False,0.6548453975498142,168.706,168.815,0.7679999999999154,0.3228333333333329,-0.0007430555555555524,2,加速形变阶段,175.86318412311144,-7.157184123111449
5529,2024-06-11 09:20:00,168.826,False,False,0.5500701339420524,168.826,168.826,0.7200000000000273,0.33499999999999847,0.0005694444444442013,2,加速形变阶段,175.89424233473844,-7.068242334738443
5530,2024-06-11 09:30:00,168.815,False,False,0.3077773368484983,168.815,169.045,-0.06599999999997408,0.3341666666666659,0.0014444444444442345,2,加速形变阶段,175.92533604350297,-7.1103360435029686
5531,2024-06-11 09:40:00,169.12,False,False,1.6929718062868635,169.12,169.105,1.830000000000041,0.3607500000000006,0.004312500000000062,2,加速形变阶段,175.956465249405,-6.836465249404995
5532,2024-06-11 09:50:00,169.045,False,False,0.9158874523423235,169.045,169.12,-0.4500000000001023,0.3473333333333315,0.0017083333333332007,2,加速形变阶段,175.9876299524446,-6.942629952444605
5533,2024-06-11 10:00:00,169.105,False,False,0.04046944556861105,169.105,169.251,0.36000000000001364,0.34566666666666634,0.0009444444444444144,2,加速形变阶段,176.01883015262172,-6.913830152621728
5534,2024-06-11 10:10:00,169.258,False,False,0.6155546736971826,169.258,169.255,0.91800000000012,0.33550000000000085,-0.0010902777777776578,2,加速形变阶段,176.05006584993635,-6.7920658499363356
5535,2024-06-11 10:20:00,169.251,False,False,0.43874641635857276,169.251,169.258,-0.04200000000003001,0.35158333333333286,0.002958333333333248,2,加速形变阶段,176.0813370443885,-6.8303370443885
5536,2024-06-11 10:30:00,169.255,False,False,0.3667134226280969,169.255,169.439,0.023999999999944066,0.3462500000000001,0.006076388888888891,2,加速形变阶段,176.11264373597822,-6.857643735978229
5537,2024-06-11 10:40:00,169.525,False,False,1.4231755024961872,169.525,169.446,1.6200000000000614,0.3589999999999994,0.0030902777777777287,2,加速形变阶段,176.14398592470545,-6.6189859247054414
5538,2024-06-11 10:50:00,169.469,False,False,0.7756643733984103,169.469,169.469,-0.3360000000000696,0.33474999999999966,-0.001006944444444514,2,加速形变阶段,176.1753636105702,-6.706363610570207
5539,2024-06-11 11:00:00,169.439,False,False,0.5893608577950561,169.439,169.525,-0.18000000000000682,0.3325833333333321,0.0004166666666664866,2,加速形变阶段,176.2067767935725,-6.767776793572494
5540,2024-06-11 11:10:00,169.601,False,False,0.6744907594765952,169.601,169.601,0.9720000000000368,0.3471666666666664,0.002159722222222271,2,加速形变阶段,176.2382254737123,-6.637225473712306
5541,2024-06-11 11:20:00,169.612,False,False,0.3143257908240299,169.612,169.612,0.06599999999997408,0.3530833333333329,0.003562500000000038,2,加速形变阶段,176.26970965098965,-6.657709650989659
5542,2024-06-11 11:30:00,169.648,False,False,0.1506144414364833,169.648,169.648,0.21600000000000819,0.33891666666666725,0.0025833333333334283,2,加速形变阶段,176.30122932540453,-6.6532293254045385
5543,2024-06-11 11:40:00,169.841,False,False,0.8774928327171455,169.841,169.809,1.1580000000000723,0.3449166666666675,0.001798611111111209,2,加速形变阶段,176.33278449695692,-6.49178449695691
5544,2024-06-11 11:50:00,169.809,False,False,0.5959093117705877,169.809,169.837,-0.19200000000006412,0.33466666666666595,4.861111111094848e-05,2,加速形变阶段,176.36437516564686,-6.555375165646865
5545,2024-06-11 12:00:00,169.837,False,False,0.17680825733842376,169.837,169.841,0.16799999999994952,0.3619166666666658,0.00395138888888881,2,加速形变阶段,176.3960013314743,-6.55900133147432
5546,2024-06-11 12:10:00,169.992,False,False,0.7621745582088094,169.992,169.896,0.9300000000000068,0.3606666666666669,0.004909722222222375,2,加速形变阶段,176.42766299443932,-6.435662994439326
5547,2024-06-11 12:20:00,170.156,False,False,0.735194927829991,170.156,169.942,0.9840000000000941,0.3611666666666669,0.0018888888888888289,2,加速形变阶段,176.45936015454183,-6.303360154541821
5548,2024-06-11 12:30:00,169.896,False,False,1.9776331006012502,169.896,169.992,-1.560000000000116,0.3264166666666644,-0.0007152777777780367,2,加速形变阶段,176.49109281178187,-6.595092811781882
5549,2024-06-11 12:40:00,170.096,False,False,1.0346557281291606,170.096,170.096,1.2000000000001023,0.3612500000000007,0.0033611111111111758,2,加速形变阶段,176.52286096615947,-6.426860966159467
5550,2024-06-11 12:50:00,171.206,False,True,6.993748845834293,171.206,170.156,6.659999999999911,0.4446666666666654,0.010631944444444291,2,加速形变阶段,176.55466461767458,-5.3486646176745865
5551,2024-06-11 13:00:00,169.942,False,True,8.637410793684733,169.942,170.262,-7.5839999999998895,0.3300000000000007,0.0008125000000001326,2,加速形变阶段,176.5865037663272,-6.644503766327205
5552,2024-06-11 13:10:00,170.351,False,False,2.387697288548052,170.351,170.351,2.453999999999951,0.36666666666666714,0.0037083333333334753,2,加速形变阶段,176.61837841211738,-6.267378412117381
