编号,a_降雨量_mm,b_孔隙水压力_kPa,c_微震事件数,d_深部位移_mm,e_表面位移_mm,缺失标记_a_降雨量_mm,缺失标记_b_孔隙水压力_kPa,缺失标记_c_微震事件数,缺失标记_d_深部位移_mm,缺失标记_e_表面位移_mm,突变候选标记_b_孔隙水压力_kPa,突变候选标记_d_深部位移_mm,突变候选标记_e_表面位移_mm,a_原始缺失,a_补齐值,a_建模值,a_是否插补,b_原始缺失,b_补齐值,b_建模值,b_是否插补,c_原始缺失,c_补齐值,c_建模值,c_是否插补,d_原始缺失,d_补齐值,d_建模值,d_是否插补,e_原始缺失,e_补齐值,e_建模值,e_是否插补,a异常,b异常,c异常,d异常,e异常,异常变量数量,共同异常,异常变量编码
4980,0.0,54.15,1.0,,76.544,0,0,0,1,0,0,0,0,False,0.0,0.0,False,False,54.15,54.15,False,False,1.0,1.0,False,True,24.99625344809884,24.99625344809884,True,False,76.544,76.544,False,False,False,False,False,False,0,False,
4981,,78.71,,31.823,100.581,1,0,1,0,0,0,0,0,True,0.0,0.0,True,False,78.71,78.71,False,True,1.0,1.0,True,False,31.823,31.823,False,False,100.581,100.581,False,False,False,False,False,False,0,False,
4982,0.0,84.43,1.0,35.647,102.422,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,84.43,84.43,False,False,1.0,1.0,False,False,35.647,35.647,False,False,102.422,102.422,False,False,False,False,False,False,0,False,
4983,0.0,54.21,2.0,23.985,75.469,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,54.21,54.21,False,False,2.0,2.0,False,False,23.985,23.985,False,False,75.469,75.469,False,False,False,False,False,False,0,False,
4984,0.0,92.41,1.0,37.036,106.488,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,92.41,92.41,False,False,1.0,1.0,False,False,37.036,37.036,False,False,106.488,106.488,False,False,False,False,False,False,0,False,
4985,0.0,75.37,1.0,38.078,95.704,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,75.37,75.37,False,False,1.0,1.0,False,False,38.078,38.078,False,False,95.704,95.704,False,False,False,False,False,False,0,False,
4986,0.0,,1.0,33.637,99.091,0,1,0,0,0,0,0,0,False,0.0,0.0,False,True,77.7291029670606,77.7291029670606,True,False,1.0,1.0,False,False,33.637,33.637,False,False,99.091,99.091,False,False,False,False,False,False,0,False,
4987,0.0,83.49,1.0,34.515,97.286,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,83.49,83.49,False,False,1.0,1.0,False,False,34.515,34.515,False,False,97.286,97.286,False,False,False,False,False,False,0,False,
4988,0.3,98.3,0.0,37.583,106.341,0,0,0,0,0,0,0,0,False,0.3,0.3,False,False,98.3,98.3,False,False,0.0,0.0,False,False,37.583,37.583,False,False,106.341,106.341,False,False,False,False,False,False,0,False,
4989,6.3,77.08,1.0,28.902,101.202,0,0,0,0,0,0,0,0,False,6.3,6.3,False,False,77.08,77.08,False,False,1.0,1.0,False,False,28.902,28.902,False,False,101.202,101.202,False,False,False,False,False,False,0,False,
4990,1.6,88.06,,34.973,101.998,0,0,1,0,0,0,0,0,False,1.6,1.6,False,False,88.06,88.06,False,True,1.0,1.0,True,False,34.973,34.973,False,False,101.998,101.998,False,False,False,False,False,False,0,False,
4991,13.0,88.87,1.0,40.31,123.728,0,0,0,0,0,0,0,0,False,13.0,13.0,False,False,88.87,88.87,False,False,1.0,1.0,False,False,40.31,40.31,False,False,123.728,123.728,False,False,False,False,False,False,0,False,
4992,0.2,81.72,1.0,33.901,95.084,0,0,0,0,0,0,0,0,False,0.2,0.2,False,False,81.72,81.72,False,False,1.0,1.0,False,False,33.901,33.901,False,False,95.084,95.084,False,False,False,False,False,False,0,False,
4993,,81.04,2.0,33.684,100.37,1,0,0,0,0,0,0,0,True,1.2000000000000002,1.2000000000000002,True,False,81.04,81.04,False,False,2.0,2.0,False,False,33.684,33.684,False,False,100.37,100.37,False,False,False,False,False,False,0,False,
4994,13.7,95.96,3.0,42.411,137.287,0,0,0,0,0,0,0,0,False,13.7,13.7,False,False,95.96,95.96,False,False,3.0,3.0,False,False,42.411,42.411,False,False,137.287,137.287,False,False,False,False,False,False,0,False,
4995,0.0,,2.0,32.636,94.559,0,1,0,0,0,0,0,0,False,0.0,0.0,False,True,90.78262532360554,90.78262532360554,True,False,2.0,2.0,False,False,32.636,32.636,False,False,94.559,94.559,False,False,False,False,False,False,0,False,
4996,0.8,82.05,3.0,28.598,101.388,0,0,0,0,0,0,0,0,False,0.8,0.8,False,False,82.05,82.05,False,False,3.0,3.0,False,False,28.598,28.598,False,False,101.388,101.388,False,False,False,False,False,False,0,False,
4997,7.1,74.81,3.0,30.41,107.236,0,0,0,0,0,0,0,0,False,7.1,7.1,False,False,74.81,74.81,False,False,3.0,3.0,False,False,30.41,30.41,False,False,107.236,107.236,False,False,False,False,False,False,0,False,
4998,6.3,78.35,0.0,35.436,102.993,0,0,0,0,0,0,0,0,False,6.3,6.3,False,False,78.35,78.35,False,False,0.0,0.0,False,False,35.436,35.436,False,False,102.993,102.993,False,False,False,False,False,False,0,False,
4999,0.0,69.65,0.0,29.852,86.883,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,69.65,69.65,False,False,0.0,0.0,False,False,29.852,29.852,False,False,86.883,86.883,False,False,False,False,False,False,0,False,
5000,0.3,83.32,0.0,30.363,93.731,0,0,0,0,0,0,0,0,False,0.3,0.3,False,False,83.32,83.32,False,False,0.0,0.0,False,False,30.363,30.363,False,False,93.731,93.731,False,False,False,False,False,False,0,False,
5001,0.5,,0.0,37.759,103.207,0,1,0,0,0,0,0,0,False,0.5,0.5,False,True,79.71000000000001,79.71000000000001,True,False,0.0,0.0,False,False,37.759,37.759,False,False,103.207,103.207,False,False,False,False,False,False,0,False,
5002,0.0,76.1,0.0,30.503,87.887,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,76.1,76.1,False,False,0.0,0.0,False,False,30.503,30.503,False,False,87.887,87.887,False,False,False,False,False,False,0,False,
5003,0.7,81.61,2.0,33.961,95.501,0,0,0,0,0,0,0,0,False,0.7,0.7,False,False,81.61,81.61,False,False,2.0,2.0,False,False,33.961,33.961,False,False,95.501,95.501,False,False,False,False,False,False,0,False,
5004,0.4,85.2,,34.899,98.22,0,0,1,0,0,0,0,0,False,0.4,0.4,False,False,85.2,85.2,False,True,0.0,0.0,True,False,34.899,34.899,False,False,98.22,98.22,False,False,False,False,False,False,0,False,
5005,10.1,74.44,3.0,29.778,107.967,0,0,0,0,0,0,0,0,False,10.1,10.1,False,False,74.44,74.44,False,False,3.0,3.0,False,False,29.778,29.778,False,False,107.967,107.967,False,False,False,False,False,False,0,False,
5006,0.4,94.37,0.0,35.714,103.389,0,0,0,0,0,0,0,0,False,0.4,0.4,False,False,94.37,94.37,False,False,0.0,0.0,False,False,35.714,35.714,False,False,103.389,103.389,False,False,False,False,False,False,0,False,
5007,0.0,79.53,0.0,30.968,89.646,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,79.53,79.53,False,False,0.0,0.0,False,False,30.968,30.968,False,False,89.646,89.646,False,False,False,False,False,False,0,False,
5008,0.2,,2.0,28.918,95.549,0,1,0,0,0,0,0,0,False,0.2,0.2,False,True,82.55499999999999,82.55499999999999,True,False,2.0,2.0,False,False,28.918,28.918,False,False,95.549,95.549,False,False,False,False,False,False,0,False,
5009,0.0,85.58,1.0,35.056,98.205,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,85.58,85.58,False,False,1.0,1.0,False,False,35.056,35.056,False,False,98.205,98.205,False,False,False,False,False,False,0,False,
5010,0.6,,2.0,34.118,96.492,0,1,0,0,0,0,0,0,False,0.6,0.6,False,True,85.16482893583267,85.16482893583267,True,False,2.0,2.0,False,False,34.118,34.118,False,False,96.492,96.492,False,False,False,False,False,False,0,False,
5011,0.0,83.77,3.0,36.701,102.333,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,83.77,83.77,False,False,3.0,3.0,False,False,36.701,36.701,False,False,102.333,102.333,False,False,False,False,False,False,0,False,
5012,0.4,54.96,3.0,22.906,77.212,0,0,0,0,0,0,0,0,False,0.4,0.4,False,False,54.96,54.96,False,False,3.0,3.0,False,False,22.906,22.906,False,False,77.212,77.212,False,False,False,False,False,False,0,False,
5013,0.0,95.36,1.0,36.972,109.667,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,95.36,95.36,False,False,1.0,1.0,False,False,36.972,36.972,False,False,109.667,109.667,False,False,False,False,False,False,0,False,
5014,0.0,79.66,1.0,29.808,93.34,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,79.66,79.66,False,False,1.0,1.0,False,False,29.808,29.808,False,False,93.34,93.34,False,False,False,False,False,False,0,False,
5015,,,2.0,27.061,81.828,1,1,0,0,0,0,0,0,True,0.0,0.0,True,True,80.135,80.135,True,False,2.0,2.0,False,False,27.061,27.061,False,False,81.828,81.828,False,False,False,False,False,False,0,False,
5016,0.0,80.61,3.0,32.721,99.144,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,80.61,80.61,False,False,3.0,3.0,False,False,32.721,32.721,False,False,99.144,99.144,False,False,False,False,False,False,0,False,
5017,0.0,76.35,1.0,31.316,92.021,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,76.35,76.35,False,False,1.0,1.0,False,False,31.316,31.316,False,False,92.021,92.021,False,False,False,False,False,False,0,False,
5018,0.4,58.09,0.0,21.482,70.65,0,0,0,0,0,0,0,0,False,0.4,0.4,False,False,58.09,58.09,False,False,0.0,0.0,False,False,21.482,21.482,False,False,70.65,70.65,False,False,False,False,False,False,0,False,
5019,0.0,77.82,0.0,27.764,87.33,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,77.82,77.82,False,False,0.0,0.0,False,False,27.764,27.764,False,False,87.33,87.33,False,False,False,False,False,False,0,False,
5020,,58.49,1.0,25.883,76.982,1,0,0,0,0,0,0,0,True,0.2,0.2,True,False,58.49,58.49,False,False,1.0,1.0,False,False,25.883,25.883,False,False,76.982,76.982,False,False,False,False,False,False,0,False,
5021,0.0,77.66,3.0,32.811,98.219,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,77.66,77.66,False,False,3.0,3.0,False,False,32.811,32.811,False,False,98.219,98.219,False,False,False,False,False,False,0,False,
5022,0.5,77.51,2.0,30.669,93.599,0,0,0,0,0,0,0,0,False,0.5,0.5,False,False,77.51,77.51,False,False,2.0,2.0,False,False,30.669,30.669,False,False,93.599,93.599,False,False,False,False,False,False,0,False,
5023,1.3,73.73,,27.701,89.915,0,0,1,0,0,0,0,0,False,1.3,1.3,False,False,73.73,73.73,False,True,2.0,2.0,True,False,27.701,27.701,False,False,89.915,89.915,False,False,False,False,False,False,0,False,
5024,6.5,87.84,0.0,37.138,110.638,0,0,0,0,0,0,0,0,False,6.5,6.5,False,False,87.84,87.84,False,False,0.0,0.0,False,False,37.138,37.138,False,False,110.638,110.638,False,False,False,False,False,False,0,False,
5025,0.8,,2.0,29.237,87.326,0,1,0,0,0,0,0,0,False,0.8,0.8,False,True,87.45189669771379,87.45189669771379,True,False,2.0,2.0,False,False,29.237,29.237,False,False,87.326,87.326,False,False,False,False,False,False,0,False,
5026,12.2,86.24,1.0,40.445,120.625,0,0,0,0,0,0,0,0,False,12.2,12.2,False,False,86.24,86.24,False,False,1.0,1.0,False,False,40.445,40.445,False,False,120.625,120.625,False,False,False,False,False,False,0,False,
5027,0.5,75.43,1.0,31.29,93.155,0,0,0,0,0,0,0,0,False,0.5,0.5,False,False,75.43,75.43,False,False,1.0,1.0,False,False,31.29,31.29,False,False,93.155,93.155,False,False,False,False,False,False,0,False,
5028,0.2,70.72,2.0,28.48,88.094,0,0,0,0,0,0,0,0,False,0.2,0.2,False,False,70.72,70.72,False,False,2.0,2.0,False,False,28.48,28.48,False,False,88.094,88.094,False,False,False,False,False,False,0,False,
5029,14.1,79.37,1.0,35.439,119.819,0,0,0,0,0,0,0,0,False,14.1,14.1,False,False,79.37,79.37,False,False,1.0,1.0,False,False,35.439,35.439,False,False,119.819,119.819,False,False,False,False,False,False,0,False,
5030,1.0,92.06,1.0,37.273,,0,0,0,0,1,0,0,0,False,1.0,1.0,False,False,92.06,92.06,False,False,1.0,1.0,False,False,37.273,37.273,False,True,109.43564044039609,109.43564044039609,True,False,False,False,False,False,0,False,
5031,0.6,69.78,4.0,24.568,91.872,0,0,0,0,0,0,0,0,False,0.6,0.6,False,False,69.78,69.78,False,False,4.0,4.0,False,False,24.568,24.568,False,False,91.872,91.872,False,False,False,False,False,False,0,False,
5032,0.0,57.44,3.0,26.407,77.186,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,57.44,57.44,False,False,3.0,3.0,False,False,26.407,26.407,False,False,77.186,77.186,False,False,False,False,False,False,0,False,
5033,1.7,88.07,3.0,35.907,107.961,0,0,0,0,0,0,0,0,False,1.7,1.7,False,False,88.07,88.07,False,False,3.0,3.0,False,False,35.907,35.907,False,False,107.961,107.961,False,False,False,False,False,False,0,False,
5034,0.0,92.5,1.0,39.733,108.22,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,92.5,92.5,False,False,1.0,1.0,False,False,39.733,39.733,False,False,108.22,108.22,False,False,False,False,False,False,0,False,
5035,0.0,91.2,1.0,38.688,104.305,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,91.2,91.2,False,False,1.0,1.0,False,False,38.688,38.688,False,False,104.305,104.305,False,False,False,False,False,False,0,False,
5036,0.3,68.08,0.0,30.001,83.795,0,0,0,0,0,0,0,0,False,0.3,0.3,False,False,68.08,68.08,False,False,0.0,0.0,False,False,30.001,30.001,False,False,83.795,83.795,False,False,False,False,False,False,0,False,
5037,0.8,87.36,1.0,35.62,101.532,0,0,0,0,0,0,0,0,False,0.8,0.8,False,False,87.36,87.36,False,False,1.0,1.0,False,False,35.62,35.62,False,False,101.532,101.532,False,False,False,False,False,False,0,False,
5038,0.0,94.78,0.0,41.852,107.925,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,94.78,94.78,False,False,0.0,0.0,False,False,41.852,41.852,False,False,107.925,107.925,False,False,False,False,False,False,0,False,
5039,0.1,99.79,0.0,38.645,111.693,0,0,0,0,0,0,0,0,False,0.1,0.1,False,False,99.79,99.79,False,False,0.0,0.0,False,False,38.645,38.645,False,False,111.693,111.693,False,False,False,False,False,False,0,False,
5040,0.6,83.54,0.0,35.209,97.735,0,0,0,0,0,0,0,0,False,0.6,0.6,False,False,83.54,83.54,False,False,0.0,0.0,False,False,35.209,35.209,False,False,97.735,97.735,False,False,False,False,False,False,0,False,
5041,0.0,62.8,0.0,24.814,74.309,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,62.8,62.8,False,False,0.0,0.0,False,False,24.814,24.814,False,False,74.309,74.309,False,False,False,False,False,False,0,False,
5042,0.3,87.29,,31.796,105.457,0,0,1,0,0,0,0,0,False,0.3,0.3,False,False,87.29,87.29,False,True,0.0,0.0,True,False,31.796,31.796,False,False,105.457,105.457,False,False,False,False,False,False,0,False,
5043,0.0,65.65,0.0,28.267,79.545,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,65.65,65.65,False,False,0.0,0.0,False,False,28.267,28.267,False,False,79.545,79.545,False,False,False,False,False,False,0,False,
5044,1.5,84.99,2.0,,104.293,0,0,0,1,0,0,0,0,False,1.5,1.5,False,False,84.99,84.99,False,False,2.0,2.0,False,True,28.287175739391344,28.287175739391344,True,False,104.293,104.293,False,False,False,False,False,False,0,False,
5045,0.0,,1.0,28.357,82.714,0,1,0,0,0,0,0,0,False,0.0,0.0,False,True,85.98219813467544,85.98219813467544,True,False,1.0,1.0,False,False,28.357,28.357,False,False,82.714,82.714,False,False,False,False,False,False,0,False,
5046,0.1,86.79,0.0,31.217,95.281,0,0,0,0,0,0,0,0,False,0.1,0.1,False,False,86.79,86.79,False,False,0.0,0.0,False,False,31.217,31.217,False,False,95.281,95.281,False,False,False,False,False,False,0,False,
5047,4.8,90.41,1.0,39.465,115.678,0,0,0,0,0,0,0,0,False,4.8,4.8,False,False,90.41,90.41,False,False,1.0,1.0,False,False,39.465,39.465,False,False,115.678,115.678,False,False,False,False,False,False,0,False,
5048,0.3,90.34,1.0,38.932,108.464,0,0,0,0,0,0,0,0,False,0.3,0.3,False,False,90.34,90.34,False,False,1.0,1.0,False,False,38.932,38.932,False,False,108.464,108.464,False,False,False,False,False,False,0,False,
5049,7.7,77.73,0.0,36.992,104.701,0,0,0,0,0,0,0,0,False,7.7,7.7,False,False,77.73,77.73,False,False,0.0,0.0,False,False,36.992,36.992,False,False,104.701,104.701,False,False,False,False,False,False,0,False,
5050,1.6,75.82,0.0,26.42,87.4,0,0,0,0,0,0,0,0,False,1.6,1.6,False,False,75.82,75.82,False,False,0.0,0.0,False,False,26.42,26.42,False,False,87.4,87.4,False,False,False,False,False,False,0,False,
5051,0.0,80.76,0.0,,92.06,0,0,0,1,0,0,0,0,False,0.0,0.0,False,False,80.76,80.76,False,False,0.0,0.0,False,True,32.719500000000004,32.719500000000004,True,False,92.06,92.06,False,False,False,False,False,False,0,False,
5052,0.7,91.85,0.0,39.019,104.793,0,0,0,0,0,0,0,0,False,0.7,0.7,False,False,91.85,91.85,False,False,0.0,0.0,False,False,39.019,39.019,False,False,104.793,104.793,False,False,False,False,False,False,0,False,
5053,0.0,83.25,,28.937,96.003,0,0,1,0,0,0,0,0,False,0.0,0.0,False,False,83.25,83.25,False,True,0.0,0.0,True,False,28.937,28.937,False,False,96.003,96.003,False,False,False,False,False,False,0,False,
5054,,80.79,,34.571,94.615,1,0,1,0,0,0,0,0,True,0.05,0.05,True,False,80.79,80.79,False,True,1.0,1.0,True,False,34.571,34.571,False,False,94.615,94.615,False,False,False,False,False,False,0,False,
5055,0.2,57.22,1.0,23.187,74.579,0,0,0,0,0,0,0,0,False,0.2,0.2,False,False,57.22,57.22,False,False,1.0,1.0,False,False,23.187,23.187,False,False,74.579,74.579,False,False,False,False,False,False,0,False,
5056,0.1,,1.0,29.523,88.967,0,1,0,0,0,0,0,0,False,0.1,0.1,False,True,73.82000000000001,73.82000000000001,True,False,1.0,1.0,False,False,29.523,29.523,False,False,88.967,88.967,False,False,False,False,False,False,0,False,
5057,0.0,90.42,1.0,40.054,105.757,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,90.42,90.42,False,False,1.0,1.0,False,False,40.054,40.054,False,False,105.757,105.757,False,False,False,False,False,False,0,False,
5058,4.7,84.31,0.0,40.788,108.06,0,0,0,0,0,0,0,0,False,4.7,4.7,False,False,84.31,84.31,False,False,0.0,0.0,False,False,40.788,40.788,False,False,108.06,108.06,False,False,False,False,False,False,0,False,
5059,0.5,82.81,1.0,33.938,98.481,0,0,0,0,0,0,0,0,False,0.5,0.5,False,False,82.81,82.81,False,False,1.0,1.0,False,False,33.938,33.938,False,False,98.481,98.481,False,False,False,False,False,False,0,False,
5060,0.0,55.99,2.0,23.169,69.989,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,55.99,55.99,False,False,2.0,2.0,False,False,23.169,23.169,False,False,69.989,69.989,False,False,False,False,False,False,0,False,
5061,0.0,,0.0,43.08,119.814,0,1,0,0,0,0,0,1,False,0.0,0.0,False,True,73.015,73.015,True,False,0.0,0.0,False,False,43.08,43.08,False,False,119.814,119.814,False,False,False,False,False,True,1,False,e
5062,0.8,90.04,1.0,37.193,105.193,0,0,0,0,0,0,0,0,False,0.8,0.8,False,False,90.04,90.04,False,False,1.0,1.0,False,False,37.193,37.193,False,False,105.193,105.193,False,False,False,False,False,False,0,False,
5063,0.0,75.0,,27.265,95.776,0,0,1,0,0,0,0,0,False,0.0,0.0,False,False,75.0,75.0,False,True,1.0,1.0,True,False,27.265,27.265,False,False,95.776,95.776,False,False,False,False,False,False,0,False,
5064,0.0,78.79,2.0,30.184,96.651,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,78.79,78.79,False,False,2.0,2.0,False,False,30.184,30.184,False,False,96.651,96.651,False,False,False,False,False,False,0,False,
5065,0.0,,1.0,31.561,93.818,0,1,0,0,0,0,0,0,False,0.0,0.0,False,True,89.59319925051827,89.59319925051827,True,False,1.0,1.0,False,False,31.561,31.561,False,False,93.818,93.818,False,False,False,False,False,False,0,False,
5066,7.8,97.81,1.0,40.088,125.144,0,0,0,0,0,0,0,0,False,7.8,7.8,False,False,97.81,97.81,False,False,1.0,1.0,False,False,40.088,40.088,False,False,125.144,125.144,False,False,False,False,False,False,0,False,
5067,0.0,75.12,3.0,30.323,96.934,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,75.12,75.12,False,False,3.0,3.0,False,False,30.323,30.323,False,False,96.934,96.934,False,False,False,False,False,False,0,False,
5068,11.2,91.69,2.0,41.646,130.197,0,0,0,0,0,0,0,0,False,11.2,11.2,False,False,91.69,91.69,False,False,2.0,2.0,False,False,41.646,41.646,False,False,130.197,130.197,False,False,False,False,False,False,0,False,
5069,0.6,94.44,0.0,39.436,106.427,0,0,0,0,0,0,0,0,False,0.6,0.6,False,False,94.44,94.44,False,False,0.0,0.0,False,False,39.436,39.436,False,False,106.427,106.427,False,False,False,False,False,False,0,False,
5070,0.0,89.5,0.0,37.573,104.399,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,89.5,89.5,False,False,0.0,0.0,False,False,37.573,37.573,False,False,104.399,104.399,False,False,False,False,False,False,0,False,
5071,10.9,,1.0,26.772,93.957,0,1,0,0,0,0,0,0,False,10.9,10.9,False,True,76.19359977320913,76.19359977320913,True,False,1.0,1.0,False,False,26.772,26.772,False,False,93.957,93.957,False,False,False,False,False,False,0,False,
5072,0.0,63.21,2.0,29.124,89.241,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,63.21,63.21,False,False,2.0,2.0,False,False,29.124,29.124,False,False,89.241,89.241,False,False,False,False,False,False,0,False,
5073,0.1,58.86,1.0,25.996,76.914,0,0,0,0,0,0,0,0,False,0.1,0.1,False,False,58.86,58.86,False,False,1.0,1.0,False,False,25.996,25.996,False,False,76.914,76.914,False,False,False,False,False,False,0,False,
5074,5.94898944521726,102.818699734807,3.0,,116.72109551798,0,0,0,1,0,0,0,1,False,5.94898944521726,5.94898944521726,False,False,102.818699734807,102.818699734807,False,False,3.0,3.0,False,True,29.1845,29.1845,True,False,116.72109551798,116.72109551798,False,False,False,False,False,True,1,False,e
5075,0.0,79.65,2.0,32.373,,0,0,0,0,1,0,0,0,False,0.0,0.0,False,False,79.65,79.65,False,False,2.0,2.0,False,False,32.373,32.373,False,True,101.54804775899001,101.54804775899001,True,False,False,False,False,False,0,False,
5076,0.5,73.02,1.0,29.955,86.375,0,0,0,0,0,0,0,0,False,0.5,0.5,False,False,73.02,73.02,False,False,1.0,1.0,False,False,29.955,29.955,False,False,86.375,86.375,False,False,False,False,False,False,0,False,
5077,14.3,91.37,2.0,39.924,128.505,0,0,0,0,0,0,0,0,False,14.3,14.3,False,False,91.37,91.37,False,False,2.0,2.0,False,False,39.924,39.924,False,False,128.505,128.505,False,False,False,False,False,False,0,False,
5078,0.0,79.5,0.0,30.814,,0,0,0,0,1,0,0,0,False,0.0,0.0,False,False,79.5,79.5,False,False,0.0,0.0,False,False,30.814,30.814,False,True,105.4015,105.4015,True,False,False,False,False,False,0,False,
