编号,a_降雨量_mm,b_孔隙水压力_kPa,c_微震事件数,d_深部位移_mm,e_表面位移_mm,缺失标记_a_降雨量_mm,缺失标记_b_孔隙水压力_kPa,缺失标记_c_微震事件数,缺失标记_d_深部位移_mm,缺失标记_e_表面位移_mm,突变候选标记_b_孔隙水压力_kPa,突变候选标记_d_深部位移_mm,a_原始缺失,a_补齐值,a_建模值,a_是否插补,b_原始缺失,b_补齐值,b_建模值,b_是否插补,c_原始缺失,c_补齐值,c_建模值,c_是否插补,d_原始缺失,d_补齐值,d_建模值,d_是否插补,e_原始缺失,e_补齐值,e_建模值,e_是否插补,e_表面位移估计值_mm
2857,0.2,86.85,1.0,35.579,,0,0,0,0,1,0,0,False,0.2,0.2,False,False,86.85,86.85,False,False,1.0,1.0,False,False,35.579,35.579,False,True,,,True,102.07147533261568
2858,0.2,85.83,1.0,36.044,,0,0,0,0,1,0,0,False,0.2,0.2,False,False,85.83,85.83,False,False,1.0,1.0,False,False,36.044,36.044,False,True,,,True,102.01037458227316
2859,0.1,83.21,1.0,34.005,,0,0,0,0,1,0,0,False,0.1,0.1,False,False,83.21,83.21,False,False,1.0,1.0,False,False,34.005,34.005,False,True,,,True,98.51753194523573
2860,0.0,82.35,2.0,30.185,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,82.35,82.35,False,False,2.0,2.0,False,False,30.185,30.185,False,True,,,True,96.36173124806193
2861,3.4,83.03,1.0,32.309,,0,0,0,0,1,0,0,False,3.4,3.4,False,False,83.03,83.03,False,False,1.0,1.0,False,False,32.309,32.309,False,True,,,True,101.11783423409813
2862,3.8,81.66,1.0,35.3,,0,0,0,0,1,0,0,False,3.8,3.8,False,False,81.66,81.66,False,False,1.0,1.0,False,False,35.3,35.3,False,True,,,True,103.91025570630062
2863,0.6,82.9,3.0,34.245,,0,0,0,0,1,0,0,False,0.6,0.6,False,False,82.9,82.9,False,False,3.0,3.0,False,False,34.245,34.245,False,True,,,True,103.66159255597731
2864,0.0,,3.0,32.177,,0,1,0,0,1,0,0,False,0.0,0.0,False,True,82.86776,82.86776,True,False,3.0,3.0,False,False,32.177,32.177,False,True,,,True,100.8012741690905
2865,0.0,82.77,2.0,37.374,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,82.77,82.77,False,False,2.0,2.0,False,False,37.374,37.374,False,True,,,True,103.69884220277838
2866,5.8,82.07,3.0,36.884,,0,0,0,0,1,0,0,False,5.8,5.8,False,False,82.07,82.07,False,False,3.0,3.0,False,False,36.884,36.884,False,True,,,True,112.74171889540402
2867,10.4,86.18,4.0,40.795,,0,0,0,0,1,0,0,False,10.4,10.4,False,False,86.18,86.18,False,False,4.0,4.0,False,False,40.795,40.795,False,True,,,True,127.0152566272516
2868,0.0,86.61,0.0,39.365,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,86.61,86.61,False,False,0.0,0.0,False,False,39.365,39.365,False,True,,,True,103.23337126790005
2869,1.1,85.46,2.0,36.206,,0,0,0,0,1,0,0,False,1.1,1.1,False,False,85.46,85.46,False,False,2.0,2.0,False,False,36.206,36.206,False,True,,,True,105.37530801077334
2870,5.9,85.83,2.0,,,0,0,0,1,1,0,0,False,5.9,5.9,False,False,85.83,85.83,False,False,2.0,2.0,False,True,33.83852809249629,33.83852809249629,True,True,,,True,109.57928823141695
2871,,84.47,1.0,32.646,,1,0,0,0,1,0,0,True,0.65,0.65,True,False,84.47,84.47,False,False,1.0,1.0,False,False,32.646,32.646,False,True,,,True,98.54447780712418
2872,1.0,85.08,1.0,33.349,,0,0,0,0,1,0,0,False,1.0,1.0,False,False,85.08,85.08,False,False,1.0,1.0,False,False,33.349,33.349,False,True,,,True,100.01676294022003
2873,0.3,84.47,0.0,33.402,,0,0,0,0,1,0,0,False,0.3,0.3,False,False,84.47,84.47,False,False,0.0,0.0,False,False,33.402,33.402,False,True,,,True,96.62852008975572
2874,0.0,84.59,2.0,35.025,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,84.59,84.59,False,False,2.0,2.0,False,False,35.025,35.025,False,True,,,True,102.30267580569365
2875,0.0,81.89,3.0,33.761,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,81.89,81.89,False,False,3.0,3.0,False,False,33.761,33.761,False,True,,,True,101.87039284103415
2876,0.0,82.45,1.0,35.194,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,82.45,82.45,False,False,1.0,1.0,False,False,35.194,35.194,False,True,,,True,99.17420930316993
2877,0.0,81.53,2.0,32.035,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,81.53,81.53,False,False,2.0,2.0,False,False,32.035,32.035,False,True,,,True,97.77508298984023
2878,0.0,81.21,2.0,37.307,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,81.21,81.21,False,False,2.0,2.0,False,False,37.307,37.307,False,True,,,True,102.83444195556353
2879,0.0,80.36,1.0,33.032,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,80.36,80.36,False,False,1.0,1.0,False,False,33.032,33.032,False,True,,,True,95.96313565588099
2880,0.0,77.71,1.0,32.865,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,77.71,77.71,False,False,1.0,1.0,False,False,32.865,32.865,False,True,,,True,94.44207131052211
2881,0.0,78.17,0.0,,,0,0,0,1,1,0,0,False,0.0,0.0,False,False,78.17,78.17,False,False,0.0,0.0,False,True,32.79518364281814,32.79518364281814,True,True,,,True,92.40704267491402
2882,0.0,76.57,0.0,32.766,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,76.57,76.57,False,False,0.0,0.0,False,False,32.766,32.766,False,True,,,True,91.55964559635778
2883,1.5,77.52,,36.819,,0,0,1,0,1,0,0,False,1.5,1.5,False,False,77.52,77.52,False,True,1.0,1.0,True,False,36.819,36.819,False,True,,,True,100.24973020163554
2884,0.1,74.54,1.0,31.755,,0,0,0,0,1,0,1,False,0.1,0.1,False,False,74.54,74.54,False,False,1.0,1.0,False,False,31.755,31.755,False,True,,,True,91.85325829746519
2885,0.0,76.3,1.0,34.139,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,76.3,76.3,False,False,1.0,1.0,False,False,34.139,34.139,False,True,,,True,94.98295440576584
2886,9.3,78.19,1.0,36.795,,0,0,0,0,1,0,0,False,9.3,9.3,False,False,78.19,78.19,False,False,1.0,1.0,False,False,36.795,36.795,False,True,,,True,110.90401590013288
2887,12.5,85.02,1.0,38.497,,0,0,0,0,1,0,0,False,12.5,12.5,False,False,85.02,85.02,False,False,1.0,1.0,False,False,38.497,38.497,False,True,,,True,120.32425237174579
2888,0.4,82.39,2.0,32.422,,0,0,0,0,1,0,1,False,0.4,0.4,False,False,82.39,82.39,False,False,2.0,2.0,False,False,32.422,32.422,False,True,,,True,99.12844205232045
2889,9.3,,1.0,34.957,,0,1,0,0,1,0,0,False,9.3,9.3,False,True,84.0195906200318,84.0195906200318,True,False,1.0,1.0,False,False,34.957,34.957,False,True,,,True,112.06522251900662
2890,,86.69,3.0,33.003,,1,0,0,0,1,0,0,True,4.8500000000000005,4.8500000000000005,True,False,86.69,86.69,False,False,3.0,3.0,False,False,33.003,33.003,False,True,,,True,110.00133363302847
2891,0.0,88.72,,,,0,0,1,1,1,0,0,False,0.0,0.0,False,False,88.72,88.72,False,True,2.0,2.0,True,True,35.437999999999995,35.437999999999995,True,True,,,True,104.82455438067046
2892,0.0,87.47,1.0,37.873,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,87.47,87.47,False,False,1.0,1.0,False,False,37.873,37.873,False,True,,,True,104.39633273290355
2893,16.6,92.27,2.0,,,0,0,0,1,1,0,0,False,16.6,16.6,False,False,92.27,92.27,False,False,2.0,2.0,False,True,37.813,37.813,True,True,,,True,130.98920403610148
2894,0.0,92.2,2.0,37.753,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,92.2,92.2,False,False,2.0,2.0,False,False,37.753,37.753,False,True,,,True,108.89826590453778
2895,0.0,92.53,3.0,,,0,0,0,1,1,0,0,False,0.0,0.0,False,False,92.53,92.53,False,False,3.0,3.0,False,True,37.90754498843872,37.90754498843872,True,True,,,True,111.42136322628497
2896,0.0,90.88,1.0,38.28,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,90.88,90.88,False,False,1.0,1.0,False,False,38.28,38.28,False,True,,,True,106.54394904384705
2897,0.0,88.99,1.0,39.194,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,88.99,88.99,False,False,1.0,1.0,False,False,39.194,39.194,False,True,,,True,106.48262899360951
2898,10.7,95.24,0.0,38.969,,0,0,0,0,1,1,0,False,10.7,10.7,False,False,95.24,95.24,False,False,0.0,0.0,False,False,38.969,38.969,False,True,,,True,121.43369020677758
2899,13.7,99.5,0.0,43.601,,0,0,0,0,1,0,0,False,13.7,13.7,False,False,99.5,99.5,False,False,0.0,0.0,False,False,43.601,43.601,False,True,,,True,132.17702637191866
2900,0.1,98.39,2.0,40.877,,0,0,0,0,1,0,0,False,0.1,0.1,False,False,98.39,98.39,False,False,2.0,2.0,False,False,40.877,40.877,False,True,,,True,115.29227887748671
2901,0.1,97.4,3.0,41.963,,0,0,0,0,1,0,0,False,0.1,0.1,False,False,97.4,97.4,False,False,3.0,3.0,False,False,41.963,41.963,False,True,,,True,118.0629341688783
2902,0.0,96.97,2.0,38.126,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,96.97,96.97,False,False,2.0,2.0,False,False,38.126,38.126,False,True,,,True,111.7079095795232
2903,0.0,95.11,0.0,36.363,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,95.11,95.11,False,False,0.0,0.0,False,False,36.363,36.363,False,True,,,True,104.60743943556078
2904,0.0,94.05,1.0,35.929,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,94.05,94.05,False,False,1.0,1.0,False,False,35.929,35.929,False,True,,,True,105.83639740209071
2905,0.2,93.76,2.0,38.365,,0,0,0,0,1,0,0,False,0.2,0.2,False,False,93.76,93.76,False,False,2.0,2.0,False,False,38.365,38.365,False,True,,,True,110.56761475490943
2906,,93.23,6.0,39.066,,1,0,0,0,1,0,0,True,0.0,0.0,True,False,93.23,93.23,False,False,6.0,6.0,False,False,39.066,39.066,False,True,,,True,119.53067437965403
2907,0.0,90.38,2.0,38.469,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,90.38,90.38,False,False,2.0,2.0,False,False,38.469,38.469,False,True,,,True,108.67659273665998
2908,0.0,90.89,2.0,39.733,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,90.89,90.89,False,False,2.0,2.0,False,False,39.733,39.733,False,True,,,True,110.18974991462757
2909,0.2,,2.0,37.416,,0,1,0,0,1,0,0,False,0.2,0.2,False,True,89.72942275975811,89.72942275975811,True,False,2.0,2.0,False,False,37.416,37.416,False,True,,,True,107.56557227767475
2910,,88.18,0.0,,,1,0,0,1,1,0,0,True,0.0,0.0,True,False,88.18,88.18,False,False,0.0,0.0,False,True,37.41955428226779,37.41955428226779,True,True,,,True,102.10912445548321
2911,0.8,87.6,1.0,37.432,,0,0,0,0,1,0,0,False,0.8,0.8,False,False,87.6,87.6,False,False,1.0,1.0,False,False,37.432,37.432,False,True,,,True,105.08596182381449
2912,0.0,86.53,0.0,38.251,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,86.53,86.53,False,False,0.0,0.0,False,False,38.251,38.251,False,True,,,True,102.08878919549814
2913,0.0,86.47,3.0,34.42,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,86.47,86.47,False,False,3.0,3.0,False,False,34.42,34.42,False,True,,,True,104.86618633201904
2914,4.9,86.03,1.0,41.677,,0,0,0,0,1,0,0,False,4.9,4.9,False,False,86.03,86.03,False,False,1.0,1.0,False,False,41.677,41.677,False,True,,,True,113.92108388036277
2915,0.1,86.02,2.0,36.941,,0,0,0,0,1,0,0,False,0.1,0.1,False,False,86.02,86.02,False,False,2.0,2.0,False,False,36.941,36.941,False,True,,,True,105.0649125986751
2916,0.0,84.62,1.0,33.338,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,84.62,84.62,False,False,1.0,1.0,False,False,33.338,33.338,False,True,,,True,98.44550945189464
2917,0.0,83.96,1.0,32.846,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,83.96,83.96,False,False,1.0,1.0,False,False,32.846,32.846,False,True,,,True,97.62045227547691
2918,0.1,84.59,2.0,35.992,,0,0,0,0,1,0,0,False,0.1,0.1,False,False,84.59,84.59,False,False,2.0,2.0,False,False,35.992,35.992,False,True,,,True,103.39320251257914
2919,0.9,83.07,1.0,34.912,,0,0,0,0,1,0,0,False,0.9,0.9,False,False,83.07,83.07,False,False,1.0,1.0,False,False,34.912,34.912,False,True,,,True,100.40452724475244
2920,0.0,80.76,3.0,34.45,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,80.76,80.76,False,False,3.0,3.0,False,False,34.45,34.45,False,True,,,True,101.97494172043048
2921,0.0,79.51,2.0,29.738,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,79.51,79.51,False,False,2.0,2.0,False,False,29.738,29.738,False,True,,,True,94.46607134591085
2922,0.0,79.38,3.0,34.785,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,79.38,79.38,False,False,3.0,3.0,False,False,34.785,34.785,False,True,,,True,101.6008888798654
2923,0.1,79.59,1.0,32.041,,0,0,0,0,1,0,0,False,0.1,0.1,False,False,79.59,79.59,False,False,1.0,1.0,False,False,32.041,32.041,False,True,,,True,94.71994442736336
2924,14.2,87.04,2.0,42.547,,0,0,0,0,1,0,0,False,14.2,14.2,False,False,87.04,87.04,False,False,2.0,2.0,False,False,42.547,42.547,False,True,,,True,129.82373452197916
2925,,85.63,2.0,32.662,,1,0,0,0,1,0,0,True,0.2,0.2,True,False,85.63,85.63,False,False,2.0,2.0,False,False,32.662,32.662,False,True,,,True,100.75863652172362
2926,0.0,,4.0,34.464,,0,1,0,0,1,0,0,False,0.0,0.0,False,True,84.78494851258581,84.78494851258581,True,False,4.0,4.0,False,False,34.464,34.464,False,True,,,True,106.2489598493673
2927,0.3,84.39,1.0,34.795,,0,0,0,0,1,0,0,False,0.3,0.3,False,False,84.39,84.39,False,False,1.0,1.0,False,False,34.795,34.795,False,True,,,True,100.1688382423061
2928,0.4,,0.0,32.635,,0,1,0,0,1,0,0,False,0.4,0.4,False,True,85.66159600997507,85.66159600997507,True,False,0.0,0.0,False,False,32.635,32.635,False,True,,,True,96.61070908877574
2929,15.0,87.15,0.0,40.014,,0,0,0,0,1,0,0,False,15.0,15.0,False,False,87.15,87.15,False,False,0.0,0.0,False,False,40.014,40.014,False,True,,,True,124.02820486329445
2930,0.5,87.43,0.0,38.208,,0,0,0,0,1,0,0,False,0.5,0.5,False,False,87.43,87.43,False,False,0.0,0.0,False,False,38.208,38.208,False,True,,,True,103.16910653386532
2931,0.5,88.11,0.0,32.769,,0,0,0,0,1,0,0,False,0.5,0.5,False,False,88.11,88.11,False,False,0.0,0.0,False,False,32.769,32.769,False,True,,,True,98.1284569450799
2932,8.6,90.25,1.0,42.892,,0,0,0,0,1,0,0,False,8.6,8.6,False,False,90.25,90.25,False,False,1.0,1.0,False,False,42.892,42.892,False,True,,,True,122.18620960659854
2933,8.7,,1.0,40.055,,0,1,0,0,1,0,0,False,8.7,8.7,False,True,93.6638170974155,93.6638170974155,True,False,1.0,1.0,False,False,40.055,40.055,False,True,,,True,121.2543993261157
2934,0.3,95.88,,39.908,,0,0,1,0,1,0,0,False,0.3,0.3,False,False,95.88,90.25,False,True,1.0,1.0,True,False,39.908,39.908,False,True,,,True,108.23206921287961
2935,,92.43,0.0,38.153,,1,0,0,0,1,0,0,True,0.15,0.15,True,False,92.43,92.43,False,False,0.0,0.0,False,False,38.153,38.153,False,True,,,True,105.20861632709442
2936,0.0,92.44,2.0,40.047,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,92.44,92.44,False,False,2.0,2.0,False,False,40.047,40.047,False,True,,,True,111.29374153749322
2937,0.0,90.49,1.0,37.344,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,90.49,90.49,False,False,1.0,1.0,False,False,37.344,37.344,False,True,,,True,105.41713310936005
2938,0.0,89.04,2.0,36.976,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,89.04,89.04,False,False,2.0,2.0,False,False,36.976,36.976,False,True,,,True,106.51197278016137
2939,0.3,87.61,3.0,36.623,,0,0,0,0,1,0,0,False,0.3,0.3,False,False,87.61,87.61,False,False,3.0,3.0,False,False,36.623,36.623,False,True,,,True,108.02941665473867
2940,0.0,86.82,2.0,35.746,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,86.82,86.82,False,False,2.0,2.0,False,False,35.746,35.746,False,True,,,True,104.15774478207084
2941,0.8,86.19,1.0,34.325,,0,0,0,0,1,0,0,False,0.8,0.8,False,False,86.19,86.19,False,False,1.0,1.0,False,False,34.325,34.325,False,True,,,True,101.28651721905771
2942,0.0,85.67,0.0,32.067,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,85.67,85.67,False,False,0.0,0.0,False,False,32.067,32.067,False,True,,,True,95.52226482622869
2943,0.0,84.28,0.0,33.156,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,84.28,84.28,False,False,0.0,0.0,False,False,33.156,33.156,False,True,,,True,95.89009647793168
2944,0.0,84.08,2.0,30.661,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,84.08,84.08,False,False,2.0,2.0,False,False,30.661,30.661,False,True,,,True,97.7182983880544
2945,1.1,81.79,4.0,33.736,,0,0,0,0,1,0,0,False,1.1,1.1,False,False,81.79,81.79,False,False,4.0,4.0,False,False,33.736,33.736,False,True,,,True,105.4531898471943
2946,0.0,81.1,3.0,36.764,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,81.1,81.1,False,False,3.0,3.0,False,False,36.764,36.764,False,True,,,True,104.44138695067883
2947,0.0,79.76,3.0,31.81,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,79.76,79.76,False,False,3.0,3.0,False,False,31.81,31.81,False,True,,,True,98.84789820401777
2948,0.0,79.69,2.0,30.45,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,79.69,79.69,False,False,2.0,2.0,False,False,30.45,30.45,False,True,,,True,95.26354077652779
2949,0.0,79.4,4.0,33.783,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,79.4,79.4,False,False,4.0,4.0,False,False,33.783,33.783,False,True,,,True,102.81959699138383
2950,0.0,79.62,4.0,32.612,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,79.62,79.62,False,False,4.0,4.0,False,False,32.612,32.612,False,True,,,True,101.77200991471824
2951,0.0,77.72,0.0,29.679,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,77.72,77.72,False,False,0.0,0.0,False,False,29.679,29.679,False,True,,,True,89.08959030877769
2952,1.0,76.93,4.0,31.597,,0,0,0,0,1,0,0,False,1.0,1.0,False,False,76.93,76.93,False,False,4.0,4.0,False,False,31.597,31.597,False,True,,,True,100.71539747060376
2953,0.1,77.73,,34.138,,0,0,1,0,1,0,0,False,0.1,0.1,False,False,77.73,77.73,False,True,3.0,3.0,True,False,34.138,34.138,False,True,,,True,100.24833762246982
2954,5.5,80.07,4.0,34.316,,0,0,0,0,1,0,0,False,5.5,5.5,False,False,80.07,80.07,False,False,4.0,4.0,False,False,34.316,34.316,False,True,,,True,110.97811650378418
2955,1.8,,0.0,32.339,,0,1,0,0,1,0,0,False,1.8,1.8,False,True,79.89460321864595,79.89460321864595,True,False,0.0,0.0,False,False,32.339,32.339,False,True,,,True,95.2223940707179
2956,0.7,79.5,2.0,32.039,,0,0,0,0,1,0,0,False,0.7,0.7,False,False,79.5,79.5,False,False,2.0,2.0,False,False,32.039,32.039,False,True,,,True,97.66812275684008
2957,0.0,78.73,1.0,34.419,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,78.73,78.73,False,False,1.0,1.0,False,False,34.419,34.419,False,True,,,True,96.50342808147659
2958,0.2,79.29,0.0,30.866,,0,0,0,0,1,0,0,False,0.2,0.2,False,False,79.29,79.29,False,False,0.0,0.0,False,False,30.866,30.866,False,True,,,True,91.33371650511472
2959,0.0,,1.0,35.988,,0,1,0,0,1,0,0,False,0.0,0.0,False,True,79.07323008849558,79.07323008849558,True,False,1.0,1.0,False,False,35.988,35.988,False,True,,,True,98.23344209859081
2960,0.1,78.6,1.0,30.326,,0,0,0,0,1,0,0,False,0.1,0.1,False,False,78.6,78.6,False,False,1.0,1.0,False,False,30.326,30.326,False,True,,,True,92.51442892913703
2961,0.0,77.76,4.0,34.582,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,77.76,77.76,False,False,4.0,4.0,False,False,34.582,34.582,False,True,,,True,102.77223276033155
2962,0.0,77.36,0.0,31.803,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,77.36,77.36,False,False,0.0,0.0,False,False,31.803,31.803,False,True,,,True,91.00971254765832
2963,0.0,79.51,0.0,,,0,0,0,1,1,0,0,False,0.0,0.0,False,False,79.51,79.51,False,False,0.0,0.0,False,True,29.704664233864605,29.704664233864605,True,True,,,True,90.03069567086231
2964,1.0,76.19,3.0,28.645,,0,0,0,0,1,0,0,False,1.0,1.0,False,False,76.19,76.19,False,False,3.0,3.0,False,False,28.645,28.645,False,True,,,True,95.21107951239918
2965,0.0,73.79,2.0,29.758,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,73.79,73.79,False,False,2.0,2.0,False,False,29.758,29.758,False,True,,,True,91.55980404494221
2966,0.0,74.31,1.0,28.99,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,74.31,74.31,False,False,1.0,1.0,False,False,28.99,28.99,False,True,,,True,88.86376672328832
2967,0.0,73.84,0.0,29.221,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,73.84,73.84,False,False,0.0,0.0,False,False,29.221,29.221,False,True,,,True,86.65101768743033
2968,0.0,73.69,1.0,31.086,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,73.69,73.69,False,False,1.0,1.0,False,False,31.086,31.086,False,True,,,True,90.62314519815966
2969,8.9,,0.0,32.433,,0,1,0,0,1,0,0,False,8.9,8.9,False,True,74.785,74.785,True,False,0.0,0.0,False,False,32.433,32.433,False,True,,,True,102.10948351971003
2970,0.0,75.88,1.0,31.975,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,75.88,75.88,False,False,1.0,1.0,False,False,31.975,31.975,False,True,,,True,92.62419238793652
2971,0.2,74.5,,31.599,,0,0,1,0,1,0,0,False,0.2,0.2,False,False,74.5,74.5,False,True,1.0,1.0,True,False,31.599,31.599,False,True,,,True,91.81074859535805
2972,2.3,75.03,1.0,30.793,,0,0,0,0,1,0,0,False,2.3,2.3,False,False,75.03,75.03,False,False,1.0,1.0,False,False,30.793,30.793,False,True,,,True,94.06594112315639
2973,,76.07,,29.811,,1,0,1,0,1,0,0,True,0.1,0.1,True,False,76.07,76.07,False,True,1.0,1.0,True,False,29.811,29.811,False,True,,,True,90.70998167176904
2974,0.0,,1.0,29.475,,0,1,0,0,1,0,0,False,0.0,0.0,False,True,74.58000000000001,74.58000000000001,True,False,1.0,1.0,False,False,29.475,29.475,False,True,,,True,89.48238332091421
2975,0.0,73.09,2.0,27.097,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,73.09,73.09,False,False,2.0,2.0,False,False,27.097,27.097,False,True,,,True,88.56542130769427
2976,0.3,74.48,2.0,32.454,,0,0,0,0,1,0,0,False,0.3,0.3,False,False,74.48,74.48,False,False,2.0,2.0,False,False,32.454,32.454,False,True,,,True,94.98125872814325
2977,0.0,72.08,0.0,32.883,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,72.08,72.08,False,False,0.0,0.0,False,False,32.883,32.883,False,True,,,True,89.37868762734657
2978,0.0,71.49,1.0,28.802,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,71.49,71.49,False,False,1.0,1.0,False,False,28.802,28.802,False,True,,,True,87.23493337321396
2979,0.0,69.34,1.0,28.846,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,69.34,69.34,False,False,1.0,1.0,False,False,28.846,28.846,False,True,,,True,86.17868651322405
2980,0.2,69.75,1.0,30.891,,0,0,0,0,1,0,0,False,0.2,0.2,False,False,69.75,69.75,False,False,1.0,1.0,False,False,30.891,30.891,False,True,,,True,88.67944604588001
2981,12.9,75.76,2.0,40.418,,0,0,0,0,1,0,0,False,12.9,12.9,False,False,75.76,75.76,False,False,2.0,2.0,False,False,40.418,40.418,False,True,,,True,120.22163114600413
2982,0.0,74.46,0.0,32.815,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,74.46,74.46,False,False,0.0,0.0,False,False,32.815,32.815,False,True,,,True,90.528814426666
2983,3.2,75.67,1.0,35.319,,0,0,0,0,1,0,0,False,3.2,3.2,False,False,75.67,75.67,False,False,1.0,1.0,False,False,35.319,35.319,False,True,,,True,100.06985363948225
2984,0.6,77.32,0.0,34.654,,0,0,0,0,1,0,0,False,0.6,0.6,False,False,77.32,77.32,False,False,0.0,0.0,False,False,34.654,34.654,False,True,,,True,94.6088071547787
2985,0.3,76.44,4.0,31.879,,0,0,0,0,1,0,0,False,0.3,0.3,False,False,76.44,76.44,False,False,4.0,4.0,False,False,31.879,31.879,False,True,,,True,99.81658965483544
2986,0.0,76.76,1.0,33.258,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,76.76,76.76,False,False,1.0,1.0,False,False,33.258,33.258,False,True,,,True,94.34544768453891
2987,0.0,73.92,2.0,,,0,0,0,1,1,0,0,False,0.0,0.0,False,False,73.92,73.92,False,False,2.0,2.0,False,True,33.87493234836703,33.87493234836703,True,True,,,True,95.70501749801409
2988,0.0,73.42,4.0,34.138,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,73.42,73.42,False,False,4.0,4.0,False,False,34.138,34.138,False,True,,,True,100.11221590930938
2989,0.0,73.01,1.0,30.883,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,73.01,73.01,False,False,1.0,1.0,False,False,30.883,30.883,False,True,,,True,90.07417395074265
2990,0.1,73.01,0.0,27.353,,0,0,0,0,1,0,0,False,0.1,0.1,False,False,73.01,73.01,False,False,0.0,0.0,False,False,27.353,27.353,False,True,,,True,84.50827518204791
2991,7.7,75.71,3.0,32.319,,0,0,0,0,1,1,0,False,7.7,7.7,False,False,75.71,75.71,False,False,3.0,3.0,False,False,32.319,32.319,False,True,,,True,107.48320261171267
2992,0.0,75.23,0.0,31.824,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,75.23,75.23,False,False,0.0,0.0,False,False,31.824,31.824,False,True,,,True,89.94091026955567
2993,0.1,74.93,2.0,30.558,,0,0,0,0,1,0,0,False,0.1,0.1,False,False,74.93,74.93,False,False,2.0,2.0,False,False,30.558,30.558,False,True,,,True,93.06805125946043
