时间,表面位移_mm,降雨量_mm,孔隙水压力_kPa,微震事件数,干湿入渗系数,爆破点距离_m,单段最大药量_kg,是否爆破,爆破点距离_m_建模,单段最大药量_kg_建模,稳健趋势位移_mm,平滑速度_mm_h,阶段标签,阶段内序号,阶段内相对进程,最优组合拟合位移_mm,最优组合残差_mm,预警等级编码,预警等级
2024-02-10 01:20:00,1762.436,0.0,44.86,3,0.5038,,,0,0.0,0.0,1762.606,1.0200000000004366,2,999,0.239568345323741,1766.0841040721527,-3.648104072152819,0,正常
2024-02-10 01:30:00,1763.039,0.0,44.63,0,0.4299,,,0,0.0,0.0,1762.98,2.244000000000142,2,1000,0.23980815347721823,1767.889584666615,-4.850584666615077,0,正常
2024-02-10 01:40:00,1762.98,0.0,44.62,0,0.476,,,0,0.0,0.0,1763.039,0.35399999999981446,2,1001,0.24004796163069544,1767.7729407088593,-4.792940708859305,0,正常
2024-02-10 01:50:00,1763.125,0.0,44.74,1,0.5284,,,0,0.0,0.0,1763.125,0.5160000000000764,2,1002,0.24028776978417266,1765.9465678606546,-2.821567860654568,0,正常
2024-02-10 02:00:00,1763.553,0.0,45.33,1,0.5506,,,0,0.0,0.0,1763.553,2.5680000000006658,2,1003,0.24052757793764987,1763.7581323516786,-0.20513235167845778,0,正常
2024-02-10 02:10:00,1763.571,0.0,45.57,0,0.4776,,,0,0.0,0.0,1763.571,0.10799999999881038,2,1004,0.2407673860911271,1763.7780171274596,-0.20701712745972145,0,正常
2024-02-10 02:20:00,1763.746,0.0,45.52,1,0.4696,,,0,0.0,0.0,1763.746,1.0500000000010914,2,1005,0.24100719424460432,1766.8637949190113,-3.117794919011203,0,正常
2024-02-10 02:30:00,1763.776,0.0,45.8,0,0.5017,,,0,0.0,0.0,1763.75,0.023999999999432475,2,1006,0.24124700239808153,1766.8008178345954,-3.0248178345952965,0,正常
2024-02-10 02:40:00,1763.75,0.0,46.07,0,0.5594,,,0,0.0,0.0,1763.776,0.15600000000040382,2,1007,0.24148681055155874,1766.6132941548976,-2.8632941548976305,0,正常
2024-02-10 02:50:00,1764.333,0.0,45.91,1,0.4965,,,0,0.0,0.0,1764.312,3.215999999998985,2,1008,0.24172661870503598,1766.985626697311,-2.652626697311007,0,正常
2024-02-10 03:00:00,1764.435,0.0,45.91,1,0.5163,,,0,0.0,0.0,1764.333,0.12600000000111322,2,1009,0.2419664268585132,1767.7875654172963,-3.3525654172963186,0,正常
2024-02-10 03:10:00,1765.904,0.0,45.52,2,0.5824,,,0,0.0,0.0,1764.42,0.5219999999999345,2,1010,0.2422062350119904,1765.898637257755,0.005362742245097252,0,正常
2024-02-10 03:20:00,1764.312,0.0,45.42,1,0.4447,,,0,0.0,0.0,1764.435,0.08999999999923602,2,1011,0.24244604316546764,1766.686081971685,-2.3740819716852,0,正常
2024-02-10 03:30:00,1766.857,0.0,45.47,1,0.4729,,,0,0.0,0.0,1764.511,0.45600000000013097,2,1012,0.24268585131894485,1765.7606273121285,1.0963726878715079,0,正常
2024-02-10 03:40:00,1764.42,0.0,45.27,1,0.4886,,,0,0.0,0.0,1764.675,0.9839999999999236,2,1013,0.24292565947242206,1765.2761781223746,-0.8561781223745584,0,正常
2024-02-10 03:50:00,1764.675,0.0,45.15,1,0.5035,,,0,0.0,0.0,1764.997,1.9320000000006985,2,1014,0.24316546762589927,1765.6705053181022,-0.9955053181022322,0,正常
2024-02-10 04:00:00,1764.511,0.0,45.07,0,0.4983,,,0,0.0,0.0,1765.134,0.8219999999996617,2,1015,0.2434052757793765,1767.859231240835,-3.348231240835048,0,正常
2024-02-10 04:10:00,1764.997,0.0,45.17,1,0.5363,,,0,0.0,0.0,1765.244,0.6599999999993997,2,1016,0.24364508393285372,1768.7425816384707,-3.7455816384706395,0,正常
2024-02-10 04:20:00,1765.244,0.0,45.32,4,0.5635,,,0,0.0,0.0,1765.394,0.9000000000005457,2,1017,0.24388489208633093,1763.5709831366412,1.6730168633587255,0,正常
2024-02-10 04:30:00,1765.134,0.0,45.4,0,0.5527,,,0,0.0,0.0,1765.564,1.0200000000004366,2,1018,0.24412470023980815,1766.5899612776489,-1.4559612776488393,0,正常
2024-02-10 04:40:00,1765.394,0.0,45.74,1,0.4349,,,0,0.0,0.0,1765.785,1.3260000000000218,2,1019,0.24436450839328538,1765.8375925697592,-0.4435925697591756,0,正常
2024-02-10 04:50:00,1765.795,0.0,45.71,2,0.5438,,,0,0.0,0.0,1765.795,0.05999999999994543,2,1020,0.2446043165467626,1764.4771626018096,1.317837398190477,0,正常
2024-02-10 05:00:00,1767.922,0.0,45.24,0,0.5235,,,0,0.0,0.0,1765.904,0.6539999999995416,2,1021,0.2448441247002398,1771.8160531190886,-3.8940531190885395,0,正常
2024-02-10 05:10:00,1765.564,0.0,44.93,0,0.5194,,,0,0.0,0.0,1766.058,0.9239999999999782,2,1022,0.24508393285371702,1774.0536118156758,-8.489611815675744,0,正常
2024-02-10 05:20:00,1765.785,0.0,44.52,2,0.5381,,,0,0.0,0.0,1766.073,0.09000000000060027,2,1023,0.24532374100719426,1777.1841299942791,-11.399129994279065,0,正常
2024-02-10 05:30:00,1766.058,0.0,44.47,1,0.5423,,,0,0.0,0.0,1766.366,1.757999999999356,2,1024,0.24556354916067147,1776.476479298593,-10.418479298592956,0,正常
2024-02-10 05:40:00,1766.073,0.0,44.38,2,0.5079,,,0,0.0,0.0,1766.458,0.5520000000005894,2,1025,0.24580335731414868,1775.3914230630394,-9.31842306303929,0,正常
2024-02-10 05:50:00,1766.458,0.0,44.29,1,0.5376,,,0,0.0,0.0,1766.655,1.1819999999993342,2,1026,0.2460431654676259,1777.441358880402,-10.983358880401966,0,正常
2024-02-10 06:00:00,1766.366,0.0,44.24,2,0.5729,,,0,0.0,0.0,1766.841,1.1159999999995307,2,1027,0.24628297362110313,1774.2183763954533,-7.852376395453348,0,正常
2024-02-10 06:10:00,1766.655,0.0,44.26,1,0.4628,,,0,0.0,0.0,1766.857,0.09600000000045839,2,1028,0.24652278177458034,1773.0641100800513,-6.409110080051278,0,正常
2024-02-10 06:20:00,1766.841,0.0,44.0,1,0.3945,,,0,0.0,0.0,1767.061,1.2239999999997053,2,1029,0.24676258992805755,1774.7670818808235,-7.926081880823631,0,正常
2024-02-10 06:30:00,1767.061,0.0,43.68,0,0.5186,,,0,0.0,0.0,1767.226,0.990000000001146,2,1030,0.24700239808153476,1777.192757713941,-10.13175771394117,0,正常
2024-02-10 06:40:00,1767.226,0.0,43.66,1,0.4895,,,0,0.0,0.0,1767.539,1.877999999999247,2,1031,0.247242206235012,1778.3722512547813,-11.146251254781191,0,正常
2024-02-10 06:50:00,1767.539,0.0,43.55,0,0.5607,,,0,0.0,0.0,1767.717,1.0680000000006658,2,1032,0.2474820143884892,1780.4007730914325,-12.861773091432497,0,正常
2024-02-10 07:00:00,1767.792,0.0,43.44,1,0.4688,,,0,0.0,0.0,1767.759,0.25199999999949796,2,1033,0.24772182254196642,1781.772953649318,-13.980953649318053,0,正常
2024-02-10 07:10:00,1767.759,0.0,43.2,1,0.4817,,,0,0.0,0.0,1767.792,0.19799999999941065,2,1034,0.24796163069544364,1782.4010710261641,-14.642071026164103,0,正常
2024-02-10 07:20:00,1767.717,0.0,43.36,6,0.4613,,,0,0.0,0.0,1767.922,0.7800000000006548,2,1035,0.24820143884892087,1773.41898808745,-5.70198808744999,0,正常
2024-02-10 07:30:00,1768.416,0.0,43.36,0,0.469,,,0,0.0,0.0,1768.131,1.2540000000003602,2,1036,0.24844124700239809,1775.3745980500462,-6.958598050046248,0,正常
2024-02-10 07:40:00,1768.131,0.0,43.34,1,0.4067,,,0,0.0,0.0,1768.416,1.7099999999991269,2,1037,0.2486810551558753,1775.224122526351,-7.093122526350953,0,正常
2024-02-10 07:50:00,1768.422,0.0,43.22,0,0.479,,,0,0.0,0.0,1768.422,0.036000000000512955,2,1038,0.2489208633093525,1775.846152112444,-7.424152112444062,0,正常
2024-02-10 08:00:00,1768.703,0.0,43.07,1,0.5742,,,0,0.0,0.0,1768.703,1.6859999999996944,2,1039,0.24916067146282975,1775.7965365314776,-7.093536531477639,0,正常
2024-02-10 08:10:00,1768.949,0.0,43.13,2,0.481,,,0,0.0,0.0,1768.88,1.0620000000008076,2,1040,0.24940047961630696,1773.8613608225398,-4.9123608225397675,0,正常
2024-02-10 08:20:00,1768.88,0.0,43.37,1,0.5497,,,0,0.0,0.0,1768.949,0.4139999999997599,2,1041,0.24964028776978417,1780.928583262898,-12.048583262897864,0,正常
2024-02-10 08:30:00,1769.336,0.0,43.22,1,0.5161,,,0,0.0,0.0,1769.067,0.7079999999996289,2,1042,0.24988009592326138,1779.9126254461,-10.576625446100024,0,正常
2024-02-10 08:40:00,1769.212,0.0,43.25,2,0.4369,,,0,0.0,0.0,1769.212,0.8699999999998909,2,1043,0.2501199040767386,1778.1930391952692,-8.981039195269204,0,正常
2024-02-10 08:50:00,1769.067,0.0,43.42,0,0.5684,,,0,0.0,0.0,1769.251,0.2339999999999236,2,1044,0.2503597122302158,1778.5518422534176,-9.484842253417582,0,正常
2024-02-10 09:00:00,1769.251,0.0,43.39,0,0.5321,,,0,0.0,0.0,1769.336,0.5100000000002183,2,1045,0.25059952038369304,1779.953857833977,-10.702857833977077,0,正常
2024-02-10 09:10:00,1769.726,0.0,43.21,0,0.506,,,0,0.0,0.0,1769.595,1.5540000000000873,2,1046,0.2508393285371703,1783.2027817746703,-13.476781774670144,0,正常
2024-02-10 09:20:00,1769.762,0.0,43.31,0,0.5555,,,0,0.0,0.0,1769.726,0.786000000000513,2,1047,0.25107913669064746,1784.7152176751065,-14.953217675106544,0,正常
2024-02-10 09:30:00,1769.595,0.0,43.15,0,0.569,,,0,0.0,0.0,1769.762,0.215999999998985,2,1048,0.2513189448441247,1786.370678268997,-16.7756782689969,0,正常
2024-02-10 09:40:00,1770.313,0.0,43.05,0,0.4893,,,0,0.0,0.0,1769.949,1.122000000000753,2,1049,0.25155875299760194,1789.4559418679519,-19.142941867951777,0,正常
2024-02-10 09:50:00,1769.949,0.0,42.87,4,0.5735,,,0,0.0,0.0,1770.313,2.1840000000001965,2,1050,0.2517985611510791,1783.1413644710176,-13.192364471017527,0,正常
2024-02-10 10:00:00,1770.523,0.0,42.74,3,0.5954,,,0,0.0,0.0,1770.523,1.259999999998854,2,1051,0.25203836930455636,1779.6605125915853,-9.137512591585391,0,正常
2024-02-10 10:10:00,1770.635,0.0,42.57,1,0.5518,,,0,0.0,0.0,1770.635,0.6720000000004802,2,1052,0.25227817745803355,1779.211858184984,-8.576858184984076,0,正常
2024-02-10 10:20:00,1770.798,0.0,42.55,2,0.5195,,,0,0.0,0.0,1770.785,0.9000000000005457,2,1053,0.2525179856115108,1776.2895745178052,-5.4915745178052475,0,正常
2024-02-10 10:30:00,1770.785,0.0,42.74,2,0.4918,,,0,0.0,0.0,1770.798,0.07799999999951979,2,1054,0.252757793764988,1773.125557185319,-2.3405571853188576,0,正常
2024-02-10 10:40:00,1771.536,0.0,43.0,3,0.4526,,,0,0.0,0.0,1770.908,0.6599999999993997,2,1055,0.2529976019184652,1768.150259647548,3.3857403524521033,0,正常
2024-02-10 10:50:00,1771.065,0.0,42.85,1,0.5027,,,0,0.0,0.0,1771.065,0.9420000000009168,2,1056,0.25323741007194245,1773.1825263324886,-2.1175263324885236,0,正常
2024-02-10 11:00:00,1771.477,0.0,42.7,0,0.5571,,,0,0.0,0.0,1771.278,1.2779999999997926,2,1057,0.2534772182254197,1777.937903548253,-6.4609035482528725,0,正常
2024-02-10 11:10:00,1770.908,0.0,42.41,1,0.5105,,,0,0.0,0.0,1771.477,1.1940000000004147,2,1058,0.25371702637889687,1778.0862217424533,-7.178221742453388,0,正常
2024-02-10 11:20:00,1771.278,0.0,42.14,1,0.595,,,0,0.0,0.0,1771.536,0.35399999999981446,2,1059,0.2539568345323741,1780.0508527602665,-8.77285276026646,0,正常
2024-02-10 11:30:00,1771.711,0.0,41.84,0,0.4013,,,0,0.0,0.0,1771.711,1.0499999999997272,2,1060,0.2541966426858513,1783.9574954199384,-12.246495419938356,0,正常
2024-02-10 11:40:00,1771.801,0.0,41.86,2,0.4948,,,0,0.0,0.0,1771.786,0.45000000000027285,2,1061,0.25443645083932853,1784.9290540924785,-13.128054092478578,0,正常
2024-02-10 11:50:00,1771.786,0.0,41.85,1,0.5166,,,0,0.0,0.0,1771.801,0.08999999999923602,2,1062,0.25467625899280577,1785.2618270556454,-13.475827055645368,0,正常
2024-02-10 12:00:00,1771.966,0.0,41.93,1,0.5766,,,0,0.0,0.0,1771.966,0.9899999999997817,2,1063,0.25491606714628295,1783.7056344410662,-11.7396344410663,0,正常
2024-02-10 12:10:00,1772.162,0.0,41.82,1,0.543,,,0,0.0,0.0,1772.162,1.1760000000008404,2,1064,0.2551558752997602,1783.7645439229905,-11.602543922990435,0,正常
2024-02-10 12:20:00,1772.476,0.0,41.34,2,0.5226,,,0,0.0,0.0,1772.476,1.8840000000004693,2,1065,0.25539568345323743,1782.7885946659192,-10.31259466591905,0,正常
2024-02-10 12:30:00,1772.533,0.0,40.57,1,0.496,,,0,0.0,0.0,1772.533,0.341999999998734,2,1066,0.2556354916067146,1782.9813620616826,-10.448362061682701,0,正常
2024-02-10 12:40:00,1772.692,0.0,40.56,1,0.6092,,,0,0.0,0.0,1772.692,0.954000000000633,2,1067,0.25587529976019185,1784.4571230833985,-11.765123083398521,0,正常
2024-02-10 12:50:00,1772.734,0.0,40.63,2,0.5933,,,0,0.0,0.0,1772.734,0.25199999999949796,2,1068,0.25611510791366904,1782.6672245348313,-9.933224534831425,0,正常
2024-02-10 13:00:00,1773.001,0.0,40.59,2,0.451,,,0,0.0,0.0,1772.994,1.5599999999999454,2,1069,0.2563549160671463,1781.4992419197602,-8.498241919760176,0,正常
2024-02-10 13:10:00,1772.994,0.0,40.72,0,0.4371,,,0,0.0,0.0,1773.001,0.042000000000371074,2,1070,0.2565947242206235,1783.327232882377,-10.33323288237716,0,正常
2024-02-10 13:20:00,1773.327,0.0,40.65,0,0.5454,,,0,0.0,0.0,1773.326,1.9500000000002728,2,1071,0.2568345323741007,1785.8837320270688,-12.556732027068847,0,正常
2024-02-10 13:30:00,1773.326,0.0,40.44,0,0.4791,,,0,0.0,0.0,1773.327,0.005999999999858119,2,1072,0.25707434052757794,1787.0822670437412,-13.756267043741218,0,正常
2024-02-10 13:40:00,1773.729,0.0,40.71,0,0.4521,,,0,0.0,0.0,1773.335,0.04800000000022919,2,1073,0.2573141486810552,1788.0405178017634,-14.31151780176333,0,正常
2024-02-10 13:50:00,1773.746,0.0,41.0,1,0.4944,,,0,0.0,0.0,1773.504,1.0139999999992142,2,1074,0.25755395683453236,1788.7191969348255,-14.97319693482541,0,正常
2024-02-10 14:00:00,1774.162,0.0,41.04,2,0.5362,,,0,0.0,0.0,1773.718,1.284000000001015,2,1075,0.2577937649880096,1788.396596567553,-14.234596567552899,0,正常
2024-02-10 14:10:00,1773.718,0.0,40.85,2,0.5653,,,0,0.0,0.0,1773.729,0.06599999999980355,2,1076,0.2580335731414868,1786.1960842767567,-12.47808427675659,0,正常
2024-02-10 14:20:00,1773.891,0.0,41.05,2,0.5645,,,0,0.0,0.0,1773.746,0.1020000000003165,2,1077,0.258273381294964,1783.1077109509424,-9.216710950942343,0,正常
2024-02-10 14:30:00,1773.504,0.0,41.57,1,0.4021,,,0,0.0,0.0,1773.891,0.8699999999998909,2,1078,0.25851318944844126,1781.0749085427847,-7.570908542784764,0,正常
2024-02-10 14:40:00,1774.593,0.0,41.89,1,0.4708,,,0,0.0,0.0,1774.16,1.6140000000000327,2,1079,0.25875299760191844,1779.485118853844,-4.89211885384384,0,正常
2024-02-10 14:50:00,1774.16,0.0,41.6,1,0.4713,,,0,0.0,0.0,1774.162,0.011999999999716238,2,1080,0.2589928057553957,1780.4048265277575,-6.244826527757368,0,正常
2024-02-10 15:00:00,1774.515,0.0,41.29,3,0.5866,,,0,0.0,0.0,1774.515,2.118000000000393,2,1081,0.2592326139088729,1779.0737959222702,-4.558795922270065,0,正常
2024-02-10 15:10:00,1776.764,0.0,41.02,1,0.514,,,0,0.0,0.0,1774.586,0.42599999999947613,2,1082,0.2594724220623501,1781.6021133403524,-4.838113340352493,0,正常
2024-02-10 15:20:00,1774.586,0.0,40.91,1,0.4999,,,0,0.0,0.0,1774.593,0.042000000000371074,2,1083,0.25971223021582734,1783.4617506511245,-8.875750651124463,0,正常
2024-02-10 15:30:00,1774.701,0.0,40.69,1,0.6077,,,0,0.0,0.0,1774.701,0.6479999999996835,2,1084,0.2599520383693046,1784.4040186105112,-9.703018610511208,0,正常
2024-02-10 15:40:00,1775.168,0.0,40.77,1,0.5347,,,0,0.0,0.0,1775.147,2.675999999999476,2,1085,0.26019184652278177,1784.6351404109973,-9.467140410997445,0,正常
2024-02-10 15:50:00,1775.432,0.0,40.69,1,0.6229,,,0,0.0,0.0,1775.168,0.12599999999974898,2,1086,0.260431654676259,1784.6450836782576,-9.21308367825759,0,正常
2024-02-10 16:00:00,1775.347,0.0,40.39,2,0.4227,,,0,0.0,0.0,1775.347,1.0740000000005239,2,1087,0.2606714628297362,1786.0846476598474,-10.737647659847426,0,正常
2024-02-10 16:10:00,1775.147,0.0,40.11,0,0.5906,,,0,0.0,0.0,1775.432,0.5100000000002183,2,1088,0.26091127098321343,1788.5408540110384,-13.393854011038457,0,正常
2024-02-10 16:20:00,1775.436,0.0,39.83,1,0.423,,,0,0.0,0.0,1775.436,0.023999999999432475,2,1089,0.26115107913669067,1788.7028684415486,-13.266868441548695,0,正常
2024-02-10 16:30:00,1775.582,0.0,39.98,0,0.47,,,0,0.0,0.0,1775.582,0.8760000000011132,2,1090,0.26139088729016785,1790.0397883849275,-14.457788384927426,0,正常
2024-02-10 16:40:00,1776.029,0.0,39.79,1,0.4736,,,0,0.0,0.0,1776.029,2.6819999999993342,2,1091,0.2616306954436451,1790.159485628607,-14.130485628606948,0,正常
2024-02-10 16:50:00,1773.335,5.3,44.82,3,0.5348,,,0,0.0,0.0,1776.764,4.4099999999994,2,1092,0.26187050359712233,1776.4856153517285,-3.1506153517284474,0,正常
2024-02-10 17:00:00,1776.876,0.0,44.81,4,0.5143,,,0,0.0,0.0,1776.876,0.6720000000004802,2,1093,0.2621103117505995,1772.616417993077,4.259582006922983,0,正常
2024-02-10 17:10:00,1777.313,0.0,44.52,2,0.4608,,,0,0.0,0.0,1777.313,2.622000000000753,2,1094,0.26235011990407675,1771.2228758902663,6.090124109733779,0,正常
2024-02-10 17:20:00,1778.014,0.0,44.32,4,0.4881,,,0,0.0,0.0,1777.864,3.3059999999995853,2,1095,0.26258992805755393,1766.920612901398,11.093387098601852,0,正常
2024-02-10 17:30:00,1777.915,0.0,44.24,0,0.486,,,0,0.0,0.0,1777.915,0.30599999999958527,2,1096,0.2628297362110312,1768.965071602891,8.949928397109034,0,正常
2024-02-10 17:40:00,1777.864,0.0,44.06,0,0.4644,,,0,0.0,0.0,1778.014,0.5939999999995962,2,1097,0.2630695443645084,1770.9061171076119,6.95788289238817,0,正常
2024-02-10 17:50:00,1778.409,0.0,43.9,1,0.5923,,,0,0.0,0.0,1778.147,0.7980000000002292,2,1098,0.2633093525179856,1770.0487194515467,8.360280548453375,0,正常
2024-02-10 18:00:00,1778.147,0.0,43.84,1,0.5052,,,0,0.0,0.0,1778.295,0.8880000000008295,2,1099,0.26354916067146283,1774.675964234193,3.471035765806846,0,正常
2024-02-10 18:10:00,1778.295,0.0,43.42,5,0.5916,,,0,0.0,0.0,1778.409,0.6840000000001965,2,1100,0.2637889688249401,1770.0558310034075,8.239168996592525,0,正常
2024-02-10 18:20:00,1778.698,0.0,43.17,1,0.4008,,,0,0.0,0.0,1778.648,1.4339999999988322,2,1101,0.26402877697841726,1776.237313261377,2.4606867386230533,0,正常
2024-02-10 18:30:00,1778.648,2.7,45.7,1,0.5028,,,0,0.0,0.0,1778.698,0.3000000000010914,2,1102,0.2642685851318945,1770.0517192985026,8.596280701497335,0,正常
2024-02-10 18:40:00,1779.362,0.0,45.39,2,0.5278,,,0,0.0,0.0,1779.362,3.9839999999999236,2,1103,0.2645083932853717,1767.4511636104817,11.910836389518408,0,正常
2024-02-10 18:50:00,1779.744,0.0,45.29,2,0.5677,,,0,0.0,0.0,1779.506,0.8640000000000327,2,1104,0.2647482014388489,1766.6618162056216,13.082183794378352,0,正常
2024-02-10 19:00:00,1779.506,0.0,44.93,2,0.515,,,0,0.0,0.0,1779.744,1.427999999998974,2,1105,0.26498800959232616,1766.417481415584,13.088518584416079,0,正常
2024-02-10 19:10:00,1780.001,0.0,44.81,2,0.4981,,,0,0.0,0.0,1780.001,1.542000000000371,2,1106,0.26522781774580334,1770.9577854791646,9.043214520835363,0,正常
2024-02-10 19:20:00,1780.274,0.0,44.69,1,0.4896,,,0,0.0,0.0,1780.274,1.6379999999994652,2,1107,0.2654676258992806,1771.8223214142843,8.451678585715626,0,正常
2024-02-10 19:30:00,1780.441,0.0,44.94,2,0.5627,,,0,0.0,0.0,1780.441,1.0020000000008622,2,1108,0.2657074340527578,1768.1291283434884,12.311871656511585,0,正常
2024-02-10 19:40:00,1780.625,0.0,44.81,3,0.5107,,,0,0.0,0.0,1780.625,1.1039999999998145,2,1109,0.265947242206235,1766.9042504800561,13.720749519943865,0,正常
2024-02-10 19:50:00,1780.971,0.0,44.92,2,0.3916,,,0,0.0,0.0,1780.674,0.29399999999986903,2,1110,0.26618705035971224,1767.460705350124,13.51029464987596,0,正常
2024-02-10 20:00:00,1780.674,0.0,44.63,1,0.4653,,,0,0.0,0.0,1780.971,1.7820000000001528,2,1111,0.2664268585131894,1769.8974336896642,10.776566310335738,0,正常
2024-02-10 20:10:00,1781.232,0.0,44.46,2,0.5245,,,0,0.0,0.0,1781.232,1.5659999999998035,2,1112,0.26666666666666666,1770.2480571654685,10.98394283453149,0,正常
2024-02-10 20:20:00,1781.367,0.0,44.08,0,0.5255,,,0,0.0,0.0,1781.367,0.8099999999999454,2,1113,0.2669064748201439,1773.3555293661768,8.011470633823137,0,正常
2024-02-10 20:30:00,1782.387,0.0,43.96,1,0.4604,,,0,0.0,0.0,1781.507,0.8400000000006003,2,1114,0.2671462829736211,1775.2306096289392,7.156390371060752,0,正常
2024-02-10 20:40:00,1781.507,0.0,43.95,0,0.5472,,,0,0.0,0.0,1781.791,1.7039999999992688,2,1115,0.2673860911270983,1780.014208107716,1.4927918922840036,0,正常
2024-02-10 20:50:00,1781.791,0.0,43.77,2,0.6344,,,0,0.0,0.0,1781.994,1.2179999999998472,2,1116,0.26762589928057556,1780.1468926453215,1.6441073546784537,0,正常
2024-02-10 21:00:00,1782.094,0.0,43.47,2,0.6141,,,0,0.0,0.0,1782.007,0.07800000000088403,2,1117,0.26786570743405275,1779.4616593517248,2.6323406482752034,0,正常
2024-02-10 21:10:00,1782.007,0.0,43.83,2,0.5078,,,0,0.0,0.0,1782.094,0.5219999999999345,2,1118,0.26810551558753,1779.085527159827,2.92147284017301,0,正常
2024-02-10 21:20:00,1781.994,0.0,43.49,2,0.5795,,,0,0.0,0.0,1782.387,1.757999999999356,2,1119,0.26834532374100717,1777.0473863225586,4.946613677441292,0,正常
2024-02-10 21:30:00,1782.429,0.0,43.22,1,0.4788,,,0,0.0,0.0,1782.429,0.2520000000008622,2,1120,0.2685851318944844,1778.200986667945,4.22801333205507,0,正常
2024-02-10 21:40:00,1782.448,0.0,42.89,3,0.4614,,,0,0.0,0.0,1782.448,0.11400000000003274,2,1121,0.26882494004796165,1774.3590018185512,8.088998181448915,0,正常
2024-02-10 21:50:00,1783.101,0.0,42.81,2,0.4769,,,0,0.0,0.0,1782.681,1.3979999999996835,2,1122,0.26906474820143883,1775.0888894752645,8.01211052473559,0,正常
2024-02-10 22:00:00,1782.681,0.0,42.85,2,0.4859,,,0,0.0,0.0,1783.089,2.4479999999994106,2,1123,0.26930455635491607,1775.1716515340966,7.509348465903486,0,正常
2024-02-10 22:10:00,1783.089,0.0,43.08,3,0.5974,,,0,0.0,0.0,1783.101,0.07200000000102591,2,1124,0.2695443645083933,1773.7695134699052,9.319486530094764,0,正常
2024-02-10 22:20:00,1783.127,0.0,42.82,2,0.4647,,,0,0.0,0.0,1783.127,0.15599999999903957,2,1125,0.2697841726618705,1774.753785975681,8.37321402431894,0,正常
2024-02-10 22:30:00,1783.526,0.0,42.68,1,0.526,,,0,0.0,0.0,1783.506,2.2740000000007967,2,1126,0.27002398081534773,1775.5561841537487,7.969815846251322,0,正常
2024-02-10 22:40:00,1783.618,0.0,42.75,1,0.4592,,,0,0.0,0.0,1783.523,0.10199999999895226,2,1127,0.2702637889688249,1778.358669646071,5.259330353929045,0,正常
2024-02-10 22:50:00,1783.523,0.0,42.42,1,0.498,,,0,0.0,0.0,1783.526,0.0180000000009386,2,1128,0.27050359712230215,1790.6858071217268,-7.162807121726928,0,正常
2024-02-10 23:00:00,1784.139,0.0,42.3,4,0.4659,,,0,0.0,0.0,1783.618,0.5519999999992251,2,1129,0.2707434052757794,1787.2425342755892,-3.1035342755892543,0,正常
2024-02-10 23:10:00,1784.618,0.0,42.46,0,0.5071,,,0,0.0,0.0,1784.139,3.125999999999749,2,1130,0.2709832134292566,1792.7786761909047,-8.160676190904724,0,正常
2024-02-10 23:20:00,1783.506,0.0,42.49,0,0.4684,,,0,0.0,0.0,1784.328,1.1340000000004693,2,1131,0.2712230215827338,1795.3998446869218,-11.893844686921739,0,正常
2024-02-10 23:30:00,1784.553,0.0,42.05,1,0.5153,,,0,0.0,0.0,1784.553,1.3500000000008185,2,1132,0.27146282973621105,1795.8764359142724,-11.323435914272295,0,正常
